sampling,invalid_value,missing_value,floating_point,distribution_shape,multicollinearity,normalization,outlier,punctuation,stopword,lowercase,whitespace,model,outlier_bef_normalization_strat,outlier_bef_outlier_strat,diff_sensitive_attr,ratio_sensitive_attr,cov,class_imbalance_ratio,corr_Age,ot_Age,corr_Workclass,ot_Workclass,corr_fnlwgt,ot_fnlwgt,corr_Education,ot_Education,corr_Education_Num,ot_Education_Num,corr_Martial_Status,ot_Martial_Status,corr_Occupation,ot_Occupation,corr_Relationship,ot_Relationship,corr_Race,ot_Race,corr_Sex,ot_Sex,corr_Capital_Gain,ot_Capital_Gain,corr_Capital_Loss,ot_Capital_Loss,corr_Hours_per_week,ot_Hours_per_week,corr_Country,ot_Country,utility_sp
2,2,4,3,4,1,1,5,1,2,2,1,1,0.1898034398034398,0.1898034398034398,0.19184,1.94159,0.0430563045347494,3.192577733199599,99872.47,0.41,210.49,0.0,1233.79,0.29,511.89,0.0,98222.65,0.28,570.71,0.0,519.28,0.0,886.51,0.0,57.43,0.0,189.0,0.0,305.18,0.08,156.8,0.05,623.56,0.26,63.96,0.0,0.1418822769012118
2,1,4,1,5,1,4,5,1,2,1,2,1,0.24692874692874692,0.24754299754299755,0.18286,1.87881,0.04146441799485472,3.257861635220126,11149.27,0.39,212.83,0.3,11149.27,0.38,484.35,0.29,1871.32,0.29,532.21,0.17,481.69,0.4,855.54,0.35,37.49,0.15,170.33,0.35,20445.36,0.09,16000.32,0.14,10357.52,0.27,59.41,0.09,0.1524979809178356
3,3,8,2,2,1,5,4,2,1,2,2,1,0.2511513662879951,0.24992324224746698,0.20379,1.89818,0.046078648773420536,3.066098081023454,426.69,0.43,56.56,0.31,426.69,0.37,257.45,0.29,698.88,0.29,430.64,0.21,241.32,0.4,438.4,0.36,16.24,0.15,95.42,0.35,161.59,0.09,59.68,0.15,59.67,0.25,55.55,0.09,0.18569627738665098
2,2,8,1,1,1,3,2,1,2,1,1,1,0.21744471744471744,0.216011466011466,0.19896,2.28229,0.04216217577690124,3.0710594315245476,322.2,0.47,127.38,0.29,154.49,0.24,343.02,0.25,131.12,0.25,657.51,0.18,329.38,0.39,671.63,0.32,20.49,0.09,141.53,0.3,176.34,0.08,177.49,0.06,115.87,0.12,45.66,0.06,-0.05632987220447283
2,1,1,1,1,2,1,5,2,2,2,1,1,0.20436659050520437,0.20436659050520437,0.17647,1.95702,0.03950804883007437,3.347509113001215,138.33,0.0,406.22,0.0,745.57,0.0,391.48,0.0,757.53,0.0,33.94,0.0,139.82,0.0,50.11,0.0,401.92,0.27,54093.85,0.29,74.11,0.08,447.98,0.21,0.07791071029707394,,,,
4,1,1,4,1,1,1,1,1,2,2,1,1,0.21146380452158026,0.21146380452158026,0.19078,0.99954,0.047699862489546975,3.8147333699835073,1041.59,0.27,276.7,0.0,1041.59,0.24,1046.41,0.0,133235.87,0.28,1924.44,0.0,951.4,0.0,1984.55,0.0,105.9,0.0,483.1,0.0,165.64,0.08,1103.34,0.14,1103.34,0.26,95.26,0.0,0.07950785475739011
4,1,7,4,3,1,1,2,2,1,1,2,1,0.2529053680132817,0.2529053680132817,0.20382,1.04019,0.050943221299251364,3.8788300835654597,68047.92,0.24,191.49,0.0,68047.92,0.26,759.27,0.0,157285.42,0.24,1552.72,0.0,719.51,0.0,1604.31,0.0,73.04,0.0,445.1,0.0,154.94,0.06,152.03,0.06,152.03,0.19,78.05,0.0,0.1317325395671113
3,1,1,1,1,2,1,5,1,2,2,1,1,0.2085235920852359,0.2085235920852359,0.18108,2.01476,0.040157869757450115,3.225862068965517,69.84,0.0,306.4,0.0,559.99,0.0,292.1,0.0,563.25,0.0,23.48,0.0,97.63,0.0,69.63,0.0,254.16,0.27,32839.09,0.29,46.3,0.08,317.01,0.2,0.12787171827762234,,,,
2,1,1,3,1,2,2,2,2,2,2,1,1,0.1964965727341965,0.1997969027671998,0.18972,2.55242,0.038383783429800596,3.1082138200782268,101.74,0.26,283.33,0.23,638.62,0.17,296.61,0.38,645.13,0.31,23.36,0.09,123.53,0.28,34.25,0.05,734.93,0.23,118.62,0.23,1176.96,0.07,476.58,0.11,0.14184321232088154,,,,
3,4,3,4,4,1,5,8,1,2,1,1,1,0.18575376112987413,0.18728891618053423,0.19533,1.95006,0.043785999401906084,3.299826689774697,201.37,0.51,65.33,0.31,145.2,0.3,301.02,0.29,2836.14,0.29,568.24,0.21,292.32,0.41,575.86,0.36,26.36,0.14,117.75,0.34,490.57,0.08,520.24,0.04,141.16,0.24,56.45,0.08,0.1637496012296627
1,2,9,3,4,1,3,4,1,1,1,2,1,0.22056384742951907,0.2222222222222222,0.18741,1.96806,0.04187235669889859,3.1871750433275565,329.94,0.54,369.75,0.32,941.89,0.3,1210.24,0.29,706.85,0.29,2030.11,0.21,1134.31,0.4,2091.48,0.34,109.92,0.15,416.09,0.34,731.14,0.09,1469.26,0.14,1453.37,0.25,111.82,0.1,0.14389376608477733
3,2,1,4,3,1,4,2,2,2,1,1,1,0.20699432892249528,0.2060491493383743,0.17079,2.18832,0.036787201925883084,3.490716180371353,3087.96,0.51,35.67,0.29,3087.96,0.48,149.33,0.24,3654.72,0.24,360.87,0.18,150.62,0.4,363.91,0.34,12.25,0.11,60.43,0.31,228.34,0.06,484.71,1.0,484.71,0.14,38.3,0.04,0.08917672303418679
1,1,5,2,1,2,1,3,2,1,1,1,1,0.19347705914870095,0.19347705914870095,0.16533,1.83652,0.03774182676103814,4.145086705202312,224.01,0.0,881.69,0.0,1756.55,0.0,846.38,0.0,1806.25,0.0,81.96,0.0,353.61,0.0,94.64,0.0,69331.17,0.44,181930.61,0.25,2147.12,1.0,2147.12,0.26,0.11954251573215964,,,,
3,1,9,1,5,2,1,1,1,1,1,2,1,0.24531777709548663,0.24531777709548663,0.18436,2.0,0.04098464661844943,3.198083067092652,78.0,0.0,336.01,0.0,567.79,0.0,327.08,0.0,574.58,0.0,22.99,0.0,108.37,0.0,63.06,0.0,13702.6,0.38,20027.37,0.29,26189.06,0.09,14576.84,0.25,0.1558219178082192,,,,
2,3,3,2,2,1,5,2,1,2,2,1,1,0.25,0.25675675675675674,0.19691,2.29603,0.04162911245107375,3.0658064516129033,588.96,0.42,123.72,0.28,588.96,0.39,336.33,0.46,1401.15,0.24,656.39,0.19,326.99,0.39,672.98,0.31,21.9,0.09,138.17,0.3,370.53,0.07,549.23,0.05,549.22,0.17,45.12,0.05,0.18699211787916623
4,1,2,2,4,1,4,2,2,1,1,2,1,0.23086146467441432,0.23086146467441432,0.19851,1.02661,0.04962700473113387,3.9130434782608696,538.87,0.22,187.24,0.28,538.87,0.19,799.69,0.25,14021.28,0.25,1529.84,0.24,732.69,0.51,1593.36,0.71,77.78,0.13,424.48,1.0,1370.14,0.07,1048.56,0.05,1048.31,0.13,79.47,0.06,0.13652005930771421
2,3,7,3,2,2,4,3,2,2,2,2,1,0.25900900900900903,0.26044226044226043,0.15049,1.71124,0.035058252317974936,3.9609929078014185,0.0,1.0,90.58,0.42,289.65,0.23,118.91,0.53,280.73,0.35,0.0,1.0,44.9,0.37,0.0,1.0,4681.93,0.41,1092.76,0.16,352.94,1.0,352.94,0.14,0.04983012457531144,,,,
4,4,3,3,1,1,5,3,2,1,1,1,1,0.1728463383139642,0.17266187050359713,0.18121,0.92278,0.04524361923808687,4.348591549295775,90.93,0.44,0.0,1.0,684.21,0.55,255.92,0.15,3529.99,0.15,739.53,0.26,288.57,0.5,756.52,0.68,0.0,1.0,162.61,1.0,698.39,1.0,698.39,1.0,698.39,0.15,0.0,1.0,0.12667691132294975
3,2,5,1,2,1,2,8,1,2,1,2,1,0.23672090881179,0.23887012588271414,0.18684,1.93234,0.042005498423120326,3.1849427168576105,136.29,0.61,71.61,0.32,132.56,0.44,321.39,0.29,123.26,0.29,565.74,0.21,313.66,0.41,568.12,0.36,22.62,0.15,109.29,0.34,147.38,0.08,154.78,0.13,152.95,0.25,53.06,0.09,0.17501156997794898
4,2,2,3,2,2,5,6,2,2,2,1,1,0.24976941523704113,0.24875484228002215,0.18713,0.97702,0.0467820517199387,3.703505644682115,254.69,0.3,963.4,0.28,1780.64,0.26,864.75,0.51,1822.31,0.71,118.17,0.16,412.79,1.0,93.45,0.09,1724.79,0.43,2474.07,0.4,4418.96,0.28,602.67,0.08,120.36,0.27,0.1753251860613824,,
4,2,1,3,4,2,2,4,2,1,2,1,1,0.20548720124451986,0.2083156554942724,0.19317,1.00157,0.048302605718608733,3.8169811320754716,145.74,0.31,581.74,0.27,1126.3,0.25,511.05,0.51,1156.46,0.72,64.04,0.16,288.39,1.0,89.25,0.09,199.51,0.53,206.25,0.27,150.77,0.07,166.57,0.18,0.16629079881954126,,,,
4,2,3,4,3,2,3,3,2,1,2,1,1,0.21213798192215458,0.21536616860357868,0.17952,0.91661,0.04480989417539895,4.291739894551846,0.0,1.0,245.39,0.14,732.95,0.26,280.42,0.49,750.31,0.68,0.0,1.0,156.82,1.0,0.0,1.0,570.45,0.59,1050.08,0.47,24.42,0.14,701.35,1.0,701.35,1.0,273.75,0.14,0.14681775585260626
1,1,9,3,2,2,4,6,2,1,1,2,1,0.2558196670966157,0.2580922547755052,0.18373,1.95837,0.041115513232839844,3.104693140794224,311.71,0.3,1303.47,0.3,2051.98,0.22,1268.49,0.4,2109.66,0.34,139.71,0.17,418.46,0.34,127.83,0.1,27207.55,0.38,4589.83,0.3,914.36,0.09,258.7,0.27,0.17218352606299636,,,,
1,3,2,2,4,2,4,5,1,2,1,1,1,0.21337755666113875,0.2138075056814692,0.19242,2.03953,0.04248225872808126,3.1679671457905543,315.1,0.3,1271.04,0.29,2095.64,0.2,1261.33,0.4,2144.28,0.33,119.61,0.15,453.83,0.33,134.54,0.1,234.74,0.31,15554.29,0.29,2512.22,0.07,476.13,0.23,0.1750053103556553,,,,
4,1,5,2,4,1,1,4,1,2,2,1,1,0.23086146467441432,0.23086146467441432,0.19591,1.01279,0.0489830274122885,3.8171384850803367,1836.38,0.32,206.68,0.0,1836.38,0.26,716.26,0.0,159325.7,0.27,1433.48,0.0,662.08,0.0,1465.89,0.0,78.13,0.0,366.04,0.0,350.52,0.08,891.01,0.14,891.33,0.21,79.14,0.0,0.11075589656152317
4,2,9,4,1,2,3,4,1,2,1,1,1,0.22606530160486996,0.22523519645821805,0.18598,0.97407,0.04649365364960828,3.821907600596125,205.74,0.31,741.67,0.28,1459.91,0.26,698.81,0.51,1521.27,0.7,77.36,0.15,339.21,1.0,80.84,0.09,48.5,0.54,696.71,0.29,219.16,0.28,309.35,0.08,1025.65,0.14,852.18,0.25,-0.028536053642357895
2,1,8,3,2,1,1,3,2,1,1,2,1,0.25900900900900903,0.25900900900900903,0.14725,1.78403,0.03390492828245678,4.333333333333333,18436.65,0.38,88.48,0.0,18436.65,0.39,258.46,0.0,33777.96,0.26,495.66,0.0,241.51,0.0,506.94,0.0,15.69,0.0,88.14,0.0,627.46,1.0,627.46,1.0,627.46,0.14,39.87,0.0,0.05836359034617781
3,1,5,3,2,1,4,5,2,1,1,1,1,0.25514276941971137,0.25452870739944733,0.17993,1.85109,0.04099385273672893,3.2678936605316973,5888.69,0.41,59.65,0.31,5888.69,0.41,263.83,0.3,938.92,0.3,462.35,0.22,260.37,0.4,471.42,0.37,18.98,0.17,84.76,0.35,160.68,0.09,49.06,0.15,49.06,0.26,51.81,0.09,0.16064968846409775
3,3,4,3,2,1,3,4,1,1,2,1,1,0.2566779244703715,0.25483573840957935,0.19204,1.97482,0.042872118422592295,3.2265758091993186,175.72,0.45,74.85,0.32,175.72,0.38,335.03,0.29,167.55,0.29,377.91,0.17,311.37,0.41,553.56,0.35,19.95,0.15,111.99,0.34,294.16,0.09,24.56,0.14,408.67,0.24,51.14,0.1,0.09719219160190973
2,3,1,1,3,2,4,1,2,1,1,1,1,0.22797664381822796,0.2284843869002285,0.17751,1.98635,0.039547422726802166,3.272234273318872,175.94,0.31,432.15,0.28,783.47,0.21,432.15,0.4,797.46,0.35,33.4,0.13,153.21,0.33,51.33,0.09,889.51,0.38,7655.8,0.28,487.03,0.09,154.62,0.25,0.112317913756084,,,,
1,2,5,2,3,2,5,4,2,2,2,1,1,0.23757754437688103,0.23432221608009335,0.19624,2.00985,0.04354198102514138,3.1611769872639437,348.24,0.31,1219.67,0.28,1942.27,0.21,1119.34,0.4,1982.66,0.33,101.93,0.15,442.34,0.33,108.05,0.1,2636.61,0.5,54.79,0.37,14103.7,0.28,1218.2,0.08,314.47,0.27,0.179290304816955,,
2,2,1,1,4,1,5,6,1,2,1,2,1,0.1643192488262911,0.162754303599374,0.18669,1.85326,0.042513658792455916,3.2736535662299855,266.75,0.41,113.36,0.3,266.75,0.38,329.32,0.48,3525.2,0.27,611.59,0.22,313.57,0.4,629.82,0.34,25.81,0.13,128.93,0.35,573.49,0.08,581.15,0.05,581.07,0.14,41.07,0.08,0.1503870707021291
4,3,1,1,3,1,1,7,1,1,2,1,1,0.25382507421785794,0.25382507421785794,0.19537,0.98078,0.04884363673885285,3.6642201834862385,36521.76,0.33,262.33,0.0,36521.76,0.34,930.21,0.0,147319.9,0.29,1708.49,0.0,865.54,0.0,1755.66,0.0,102.13,0.0,430.83,0.0,327.18,0.08,973.54,0.16,973.54,0.27,92.12,0.0,0.11338790446841296
2,4,6,4,2,2,2,4,1,2,1,1,1,0.2772317772317772,0.2772317772317772,0.18604,1.96764,0.04158020625742741,3.1262699564586356,118.11,0.31,340.71,0.49,586.1,0.21,330.29,0.39,599.43,0.34,22.23,0.13,118.72,0.34,46.58,0.09,148.1,0.56,140.44,0.28,119.05,0.09,104.27,0.27,0.1712171134602925,,,,
2,2,3,2,2,2,3,8,2,2,2,1,1,0.2156019656019656,0.21642096642096642,0.17523,1.97224,0.03913100543374007,3.2691029900332227,168.09,0.31,434.31,0.28,777.43,0.21,424.14,0.41,789.37,0.35,30.12,0.13,146.36,0.34,41.87,0.08,345.83,0.52,213.64,0.43,137.5,0.28,535.02,0.08,1030.94,0.04,548.12,0.24,0.12378357947582169
4,2,7,1,1,2,3,2,2,1,1,2,1,0.21960892824202177,0.2188710570005534,0.20452,1.04376,0.05111429929643261,4.018624641833811,188.18,0.28,739.82,0.24,1557.27,0.24,725.13,0.52,1616.25,0.71,69.76,0.13,457.69,1.0,60.35,0.06,228.62,0.51,377.03,0.24,231.74,0.24,298.74,0.06,268.61,0.04,193.62,0.1,-0.07103683015550111
3,2,4,4,1,1,1,7,1,1,1,1,1,0.1697881486030089,0.1697881486030089,0.18893,2.00678,0.04194979463936754,3.333798882681564,25889.34,0.5,81.08,0.0,350.17,0.29,383.97,0.0,43596.76,0.29,465.55,0.0,369.24,0.0,700.96,0.0,27.68,0.0,137.44,0.0,154.58,0.07,113.54,0.04,367.19,0.24,58.48,0.0,0.1461554729580512
4,2,1,1,4,2,5,1,1,1,1,2,1,0.20647716023193324,0.2023759015697921,0.18547,0.99352,0.04637476778770674,3.8531228551818804,197.83,0.31,829.78,0.28,1535.38,0.26,751.56,0.51,1589.77,0.71,87.18,0.16,370.59,1.0,92.8,0.09,863.16,0.51,10018.98,0.28,1278.11,0.07,1101.34,0.14,0.16135712198795035,,,,
3,1,6,3,1,2,3,1,1,2,2,1,1,0.20356155971753148,0.20509671476819158,0.18436,2.0,0.04098464661844943,3.198083067092652,78.0,0.32,336.01,0.29,567.79,0.21,327.08,0.41,574.58,0.35,22.99,0.15,108.37,0.33,63.06,0.1,277.2,0.29,231.75,0.29,57.93,0.09,340.73,0.25,-0.03310502283105027,,,,
4,2,5,1,5,2,1,5,2,2,1,2,1,0.2363032650802435,0.2363032650802435,0.19054,0.96801,0.04762750150622786,3.821852731591449,240.12,0.0,1020.12,0.0,1853.77,0.0,925.64,0.0,1905.82,0.0,105.42,0.0,447.06,0.0,93.91,0.0,223401.42,0.6,70877.82,0.29,100803.38,0.07,53787.63,0.25,0.12774323870682416,,,,
2,2,4,4,3,2,5,8,2,2,2,2,1,0.1947174447174447,0.19635544635544636,0.18904,1.82165,0.04326116660765065,3.307981220657277,202.32,0.31,528.95,0.28,623.31,0.17,526.49,0.41,991.25,0.36,46.95,0.13,209.39,0.35,57.48,0.08,709.31,0.5,19.04,0.33,7419.25,0.28,588.01,0.07,839.23,0.04,203.23,0.25,0.15455009040299722
3,1,2,4,2,2,5,6,2,1,1,2,1,0.25514276941971137,0.25084433527786304,0.18876,1.83097,0.043143174568292704,3.2239858906525574,62.29,0.31,300.38,0.29,541.17,0.22,305.68,0.4,553.23,0.36,23.5,0.15,106.85,0.35,49.23,0.08,575.83,0.4,958.99,0.29,204.07,0.09,78.43,0.25,0.17401526493871589,,,,
4,1,9,2,5,2,4,2,1,2,2,1,1,0.2413761298653385,0.24146836377052205,0.21419,1.08574,0.05346352458573799,3.8019191226867717,195.56,0.27,735.61,0.23,1619.62,0.23,724.11,0.51,1672.04,0.71,68.35,0.1,485.2,1.0,75.44,0.04,22525.58,0.41,4293.87,0.23,45844.69,0.04,20162.04,0.21,0.2113437798488246,,,,
1,3,5,4,1,1,1,6,2,1,1,2,1,0.2047171549659112,0.2047171549659112,0.18594,2.00514,0.04128816995915711,3.2555478502080444,1377.28,0.23,402.48,0.0,1377.28,0.25,1526.64,0.0,176856.34,0.29,2593.85,0.0,1449.43,0.0,2647.73,0.0,141.37,0.0,523.05,0.0,224.24,0.07,1613.49,0.14,1613.49,0.26,137.67,0.0,0.09366315674654456
1,4,8,1,1,2,1,5,1,2,1,2,1,0.20563847429519072,0.20563847429519072,0.1876,1.97751,0.04184789196821509,3.2320402298850577,394.69,0.0,1499.88,0.0,2480.34,0.0,1404.28,0.0,2527.78,0.0,136.97,0.0,511.47,0.0,133.56,0.0,65465.05,0.54,1293.33,0.25,168796.31,0.29,624.13,0.08,1947.84,0.15,1616.37,0.22,0.0931735647023393
4,2,6,3,5,1,2,4,2,2,1,1,1,0.2689540675152186,0.26683268769599705,0.19691,0.97663,0.0492285724050944,3.8149812734082396,262.71,0.59,246.83,0.31,257.87,0.42,717.96,0.27,236.27,0.27,1442.2,0.26,703.2,0.51,1479.66,0.71,75.24,0.16,377.41,1.0,228.08,0.08,244.51,0.13,236.41,0.25,80.58,0.09,0.1791445527805404
3,3,4,1,5,2,4,5,1,1,1,1,1,0.2486951182069389,0.24715996315627878,0.19653,1.85272,0.04475840686752198,3.209448818897638,82.06,0.31,347.11,0.29,410.38,0.17,347.4,0.41,605.5,0.36,22.77,0.16,128.68,0.35,48.42,0.09,7294.55,0.43,1074.12,0.29,13208.66,0.09,6855.46,0.26,0.1848764809741847,,,,
2,2,1,4,2,2,3,4,2,2,2,1,1,0.2187793427230047,0.22003129890453835,0.17401,1.92289,0.039181906288778386,3.392523364485981,116.13,0.3,275.77,0.28,467.73,0.22,280.84,0.4,487.18,0.35,20.8,0.14,90.1,0.34,48.47,0.09,207.63,0.47,74.37,0.28,315.5,0.08,124.18,0.17,0.16245583209437933,,,,
2,2,6,2,3,1,3,6,2,2,2,2,1,0.2411957411957412,0.2371007371007371,0.17544,1.92857,0.039460323004184644,3.296127562642369,416.8,0.58,165.05,0.3,131.91,0.39,426.88,0.28,304.15,0.28,776.97,0.21,402.55,0.4,788.48,0.35,35.22,0.13,145.2,0.34,152.82,0.08,313.98,0.13,543.84,0.23,47.95,0.08,0.10317460317460317
1,4,4,2,3,1,5,6,2,2,1,2,1,0.20207603955530987,0.20060192862846263,0.19436,1.91196,0.04382708836415932,3.146250715512307,2951.64,0.45,514.44,0.3,77.94,0.35,1852.51,0.29,21617.34,0.29,1910.23,0.17,1786.78,0.41,3059.42,0.34,182.99,0.15,673.18,0.34,2013.08,0.08,2724.12,0.04,500.81,0.26,161.7,0.09,0.1840341953670793
3,2,7,3,5,2,4,8,1,2,1,1,1,0.2566779244703715,0.2566779244703715,0.18722,1.88073,0.04244762535290584,3.20066889632107,76.21,0.32,320.79,0.29,568.05,0.2,311.31,0.41,578.17,0.36,27.97,0.15,108.99,0.35,59.3,0.08,4471.72,0.62,987.4,0.29,12708.27,0.09,6174.25,0.25,0.17681808010740657,,,,
4,2,8,2,2,1,3,8,1,2,2,1,1,0.2822357498616491,0.28878435712968087,0.19007,0.9921,0.04752333449371222,3.839729119638826,685.6,0.63,264.34,0.31,369.06,0.42,1038.94,0.28,197.48,0.28,1883.75,0.26,932.62,0.52,1939.71,0.71,111.74,0.16,471.35,1.0,1081.38,0.08,162.44,0.13,1269.6,0.25,87.33,0.09,0.09199443835760229
3,2,2,3,5,2,3,2,2,2,2,1,1,0.24255449800429843,0.24408965305495856,0.21074,2.6304,0.04207932337960583,3.0657640232108316,50.17,0.27,213.15,0.23,459.3,0.16,229.56,0.39,461.54,0.31,15.63,0.09,99.33,0.28,49.51,0.04,526.63,0.45,196.64,0.4,142.15,0.23,137.84,0.06,99.92,0.23,0.19366830079256808,,
3,2,3,1,2,2,1,6,1,2,1,1,1,0.2315013816395456,0.2315013816395456,0.1577,1.83204,0.036038688463422036,3.5010266940451746,52.65,0.0,286.06,0.0,493.65,0.0,258.78,0.0,504.71,0.0,29.0,0.0,71.15,0.0,59.38,0.0,92381.75,0.55,11842.66,0.43,18283.6,0.33,285.97,0.08,536.73,0.04,14.64,0.25,0.13237153905307544
2,4,3,3,5,1,4,2,1,1,2,2,1,0.1984029484029484,0.19594594594594594,0.19112,2.2619,0.04064187232070447,3.29291553133515,3831.96,0.43,115.08,0.27,8718.77,0.39,272.43,0.23,1559.23,0.23,645.16,0.19,283.64,0.39,650.74,0.32,18.18,0.09,135.87,0.31,18820.73,0.06,26021.67,0.0,10133.25,0.2,35.52,0.04,0.1624496022665359
2,2,8,2,3,2,1,7,1,2,1,2,1,0.23177723177723178,0.23177723177723178,0.17404,1.87886,0.039465694040912234,3.3662145499383476,179.72,0.0,389.88,0.0,754.26,0.0,407.88,0.0,768.18,0.0,47.88,0.0,136.72,0.0,51.46,0.0,123988.85,0.54,17174.05,0.31,66021.84,0.29,152.41,0.09,368.59,0.25,0.10763967310811143,,
3,1,2,4,3,1,1,2,2,2,1,1,1,0.2450107460853546,0.2450107460853546,0.20035,2.40129,0.041605397456967355,3.0815533980582526,17778.43,0.3,47.73,0.0,17778.43,0.27,227.65,0.0,38091.15,0.26,449.75,0.0,233.88,0.0,455.74,0.0,15.55,0.0,93.6,0.0,59.25,0.07,48.39,0.07,48.39,0.19,72.92,0.0,0.08730449497989341
2,1,5,3,5,1,1,2,1,2,1,2,1,0.23955773955773957,0.23955773955773957,0.19939,2.34146,0.04182597613254549,3.195739014647137,17119.13,0.36,125.39,0.0,17119.13,0.35,327.6,0.0,33449.42,0.24,658.62,0.0,309.32,0.0,667.51,0.0,28.3,0.0,143.61,0.0,47671.63,0.06,44482.02,0.06,38636.34,0.19,42.97,0.0,0.12068089430894308
2,4,5,1,1,2,3,7,2,1,1,1,1,0.1988124488124488,0.1986076986076986,0.16925,1.94607,0.0379587331337321,3.5526960784313726,156.86,0.3,388.54,0.28,793.43,0.21,376.98,0.41,800.12,0.35,31.4,0.13,138.22,0.34,43.95,0.08,53.94,0.48,387.93,0.26,166.54,0.28,163.1,0.06,418.77,0.2,-0.05430613211723789,,
1,1,1,3,1,1,1,6,2,2,1,1,1,0.2041017850360805,0.2041017850360805,0.18594,2.00514,0.04128816995915711,3.2555478502080444,1377.28,0.23,402.48,0.0,1377.28,0.25,1526.64,0.0,176856.34,0.29,2593.85,0.0,1449.43,0.0,2647.73,0.0,141.37,0.0,523.05,0.0,224.24,0.07,1613.49,0.14,1613.49,0.26,137.67,0.0,0.09366315674654456
2,3,2,1,3,1,2,7,2,1,1,2,1,0.24426699426699428,0.2414004914004914,0.17518,1.85536,0.03987534510942858,3.3270142180094786,151.52,0.36,162.3,0.31,151.52,0.38,388.04,0.49,142.34,0.28,758.07,0.21,385.54,0.4,775.11,0.36,36.89,0.14,142.54,0.35,199.49,0.08,154.58,0.14,154.58,0.31,47.21,0.08,0.14293391216734258
3,3,9,1,1,1,2,2,1,2,2,2,1,0.2001842186060792,0.2198342032545287,0.19931,2.25891,0.042411954617234036,3.10546875,824.7,0.22,49.09,0.29,824.7,0.22,220.99,0.26,106.62,0.26,459.95,0.19,240.15,0.4,467.02,0.33,14.65,0.11,95.31,0.31,219.9,0.08,1158.81,0.06,1158.81,0.06,60.49,0.06,0.1936281942826132
1,2,6,3,4,2,3,7,1,1,2,1,1,0.20637552975861434,0.208955223880597,0.18788,1.96869,0.04197226032500216,3.278974358974359,420.25,0.3,1572.17,0.29,2563.59,0.21,1476.84,0.41,2629.02,0.34,146.27,0.14,550.03,0.34,135.87,0.09,292.17,0.53,1185.45,0.33,847.63,0.29,805.46,0.07,1765.1,0.25,0.12131489906495051,,
2,1,3,2,1,1,5,2,2,1,2,1,1,0.20372645372645373,0.2022932022932023,0.1874,2.19898,0.040281895895986644,3.140604467805519,608.15,0.24,113.0,0.28,608.15,0.21,332.67,0.25,2067.48,0.25,637.67,0.19,322.86,0.39,655.25,0.32,25.19,0.1,128.79,0.31,945.5,0.08,758.49,0.06,758.49,0.11,40.8,0.06,0.17885878200711502
2,1,6,4,3,2,4,4,1,2,2,1,1,0.2190827190827191,0.22174447174447173,0.19058,2.00323,0.04234364136629951,3.220877458396369,134.01,0.3,345.99,0.48,566.99,0.21,338.28,0.39,574.02,0.34,30.74,0.14,123.44,0.33,55.03,0.09,613.72,0.36,5379.79,0.28,333.8,0.09,99.96,0.26,0.11603886702809756,,,,
4,4,3,3,4,1,4,8,2,2,2,2,1,0.1890795056262682,0.1926766279284265,0.19064,0.96703,0.047651648469120414,3.9011735639283507,8700.35,0.5,235.37,0.31,82.61,0.28,968.23,0.28,15734.23,0.28,1857.79,0.26,899.7,0.51,1897.82,0.71,109.55,0.16,442.62,1.0,1517.4,0.06,1360.83,0.04,241.58,0.26,84.44,0.08,0.1680522022689223
4,1,1,1,2,2,3,4,1,2,1,2,1,0.26490066225165565,0.2667275633706326,0.1856,0.9804,0.04640285302123275,3.8644444444444446,231.79,0.31,767.6,0.28,1473.96,0.25,721.61,0.51,1525.4,0.71,95.78,0.16,345.13,1.0,73.69,0.1,310.8,0.42,130.86,0.28,920.16,0.06,1042.77,0.25,0.008322947119546405,,,,
1,2,1,2,5,1,3,3,1,2,2,2,1,0.19792256846081208,0.19405099150141644,0.16326,1.87049,0.03706989568387569,3.86353711790393,759.93,0.38,0.0,1.0,759.93,0.44,334.93,0.43,49.79,0.17,974.34,0.22,404.64,0.52,983.86,0.33,0.0,1.0,164.04,0.35,1152.83,1.0,1152.83,1.0,696.65,0.27,0.0,1.0,0.1126223405577593
3,2,1,3,5,2,1,6,2,1,1,2,1,0.23156899810964082,0.23156899810964082,0.17933,1.88756,0.0406168494018961,3.270509977827051,44.35,0.0,248.06,0.0,421.32,0.0,212.62,0.0,431.53,0.0,16.32,0.0,77.19,0.0,60.18,0.0,71510.12,0.47,15433.61,0.29,25309.93,0.07,35906.96,0.05,22475.72,0.17,0.06279584592136021,,
2,3,7,2,1,2,3,7,1,1,2,2,1,0.18857493857493857,0.19000819000819,0.1659,1.93631,0.03726818798769435,3.6448362720403025,143.44,0.3,364.88,0.28,793.38,0.21,358.21,0.41,800.09,0.35,32.1,0.13,133.95,0.34,43.29,0.08,387.04,0.25,167.28,0.28,158.78,0.06,415.41,0.18,-0.049690433288635594,,,,
3,4,8,4,4,1,1,5,2,2,2,2,1,0.22198342032545287,0.22198342032545287,0.17296,1.96,0.038707700286418165,3.2639405204460967,47932.47,0.61,67.4,0.0,657.75,0.32,280.45,0.0,49664.19,0.3,500.75,0.0,275.02,0.0,504.99,0.0,25.42,0.0,84.55,0.0,180.43,0.09,342.23,0.14,337.72,0.25,60.71,0.0,0.10222514812376562
