sampling,invalid_value,missing_value,floating_point,unit_converter,normalization,outlier,punctuation,stopword,lowercase,whitespace,model,outlier_bef_normalization_strat,outlier_bef_outlier_strat,profile_median,corr_OverallQual,ot_OverallQual,corr_YearBuilt,ot_YearBuilt,corr_YearRemodAdd,ot_YearRemodAdd,corr_ExterQual,ot_ExterQual,corr_BsmtQual,ot_BsmtQual,corr_TotalBsmtSF,ot_TotalBsmtSF,corr_1stFlrSF,ot_1stFlrSF,corr_GrLivArea,ot_GrLivArea,corr_FullBath,ot_FullBath,corr_KitchenQual,ot_KitchenQual,corr_TotRmsAbvGrd,ot_TotRmsAbvGrd,corr_Fireplaces,ot_Fireplaces,corr_GarageFinish,ot_GarageFinish,corr_GarageCars,ot_GarageCars,corr_GarageArea,ot_GarageArea,utility_rmse
1,2,6,1,2,4,1,1,2,1,2,1,0.1547945205479452,0.1547945205479452,163000.0,0.78,0.23,0.06,0.15,0.5,0.45,4034.0,0.04,4034.01,0.11,0.57,0.13,0.56,0.23,0.65,0.16,0.53,0.03,4034.01,0.09,0.51,0.22,0.45,0.08,4034.01,0.52,0.63,0.19,0.38,0.15,188.9575130925245
1,2,3,3,1,3,3,1,1,2,2,1,0.15753424657534246,0.15753424657534246,152000.0,0.7,0.35,0.7,0.32,0.5,0.53,5598.58,0.3,5598.52,0.03,0.52,0.26,0.51,0.28,0.62,0.25,0.53,0.01,5598.59,0.03,0.38,0.26,0.4,0.07,5598.55,0.48,0.58,0.38,0.51,0.27,154.28766628728982
1,4,8,3,2,3,7,2,2,1,2,1,0.1506849315068493,0.1506849315068493,162500.0,0.79,0.29,0.0,0.22,0.55,0.57,4198.8,0.35,4198.77,0.06,0.57,0.26,0.5,0.3,0.67,0.24,0.54,0.46,4198.81,0.04,0.49,0.17,0.41,0.55,4198.78,1.0,0.65,0.15,0.26,0.25,157.47652493809275
2,4,5,1,2,1,2,2,2,1,1,1,0.1506849315068493,0.1506849315068493,155000.0,0.69,0.16,0.69,0.31,0.43,0.49,1758.5,0.0,1758.51,0.0,0.54,0.27,0.53,0.22,0.69,0.26,0.64,1.0,1758.5,0.0,0.44,0.24,0.48,0.41,1758.53,0.0,0.64,0.36,0.53,0.22,136.10860618390302
1,2,1,3,2,2,3,2,1,1,1,1,0.15811088295687886,0.1601642710472279,153000.0,0.74,0.19,0.74,0.32,0.52,0.6,3869.57,0.3,3869.57,0.03,0.56,0.21,0.54,0.26,0.68,0.24,0.51,0.01,3869.57,0.03,0.42,0.45,0.4,0.07,3869.58,0.48,0.6,0.41,0.54,0.25,147.819417160996
2,2,1,4,1,2,1,2,2,2,1,1,0.17721518987341772,0.17721518987341772,165250.0,0.81,0.25,0.81,0.28,0.51,0.58,880.11,0.04,880.11,0.11,0.62,0.25,0.67,0.28,0.71,0.19,0.61,0.47,880.11,0.09,0.54,0.16,0.47,0.07,880.11,0.52,0.66,0.4,0.67,0.27,168.87059700768705
1,4,8,1,2,5,5,2,1,1,1,1,0.1506849315068493,0.1547945205479452,160000.0,0.81,0.25,0.01,0.15,0.52,0.59,3162.21,0.32,3162.21,0.11,0.58,0.15,0.57,0.29,0.69,0.2,0.56,0.48,3162.21,0.09,0.54,0.2,0.43,0.07,3162.21,0.5,0.67,0.2,0.42,0.17,171.59170968460415
1,4,6,4,1,5,2,2,1,1,1,1,0.1547945205479452,0.1589041095890411,155000.0,0.73,0.23,0.11,0.23,0.53,0.53,5378.26,0.31,5378.26,0.03,0.57,0.22,0.53,0.27,0.68,0.22,0.6,0.5,5378.26,1.0,0.46,0.16,0.41,0.05,5378.27,0.5,0.64,0.14,0.44,0.2,147.47412881804968
2,2,5,2,2,2,1,1,1,2,2,1,0.1506849315068493,0.1598173515981735,164000.0,0.77,0.23,0.05,0.16,0.43,0.47,1145.31,0.05,1145.31,0.11,0.61,0.24,0.63,0.29,0.67,0.19,0.65,0.03,1145.31,0.08,0.57,0.16,0.46,0.08,1145.31,0.5,0.63,0.42,0.46,0.2,181.3981639338907
1,4,1,3,1,2,4,1,2,2,2,1,0.15811088295687886,0.1601642710472279,159434.0,0.83,0.27,0.83,0.29,0.55,0.59,1888.43,0.04,1888.43,0.1,0.7,0.13,0.71,0.17,0.69,0.19,0.52,0.03,1888.43,0.11,0.51,0.19,0.51,0.1,1888.43,0.5,0.65,0.43,0.71,0.18,163.67400745595162
1,3,5,4,2,3,4,1,2,2,1,1,0.16164383561643836,0.16164383561643836,160000.0,0.03,0.16,0.03,0.24,0.52,0.56,2893.84,0.04,2893.82,0.12,0.36,0.16,0.4,0.17,0.65,0.23,0.55,0.03,2893.85,0.09,-0.03,0.23,0.47,0.09,2893.83,0.51,0.13,0.2,0.4,0.17,193.15217273684243
2,4,4,4,1,5,3,2,1,1,1,1,0.1415525114155251,0.1415525114155251,149000.0,0.73,0.18,0.73,0.32,0.44,0.52,1519.01,0.29,1519.01,0.03,0.48,0.22,0.49,0.27,0.67,0.29,0.59,0.01,1519.01,0.01,0.45,0.24,0.43,0.41,1519.01,0.46,0.61,0.37,0.49,0.27,145.32739965869013
2,1,8,4,2,3,6,1,2,1,2,1,0.1324200913242009,0.1324200913242009,162000.0,0.22,0.25,0.22,0.2,0.47,0.41,1374.68,0.31,1374.66,0.05,0.44,0.24,0.47,0.16,0.65,0.24,0.62,1.0,1374.68,0.02,-0.09,0.13,0.43,0.05,1374.68,0.48,0.13,0.18,0.47,0.17,160.72736414544042
1,3,8,1,2,3,3,2,2,1,2,1,0.17534246575342466,0.17397260273972603,153000.0,0.73,0.24,0.73,0.24,0.51,0.5,4411.7,0.3,4411.66,0.02,0.55,0.19,0.52,0.26,0.63,0.21,0.51,0.01,4411.71,0.03,0.42,0.26,0.42,0.07,4411.68,0.48,0.61,0.4,0.52,0.25,154.4060893200469
2,3,6,2,1,3,7,1,2,2,2,1,0.136986301369863,0.136986301369863,164000.0,0.78,0.24,0.78,0.27,0.48,0.56,1489.91,0.31,1489.9,0.09,0.58,0.27,0.56,0.22,0.66,0.24,0.6,1.0,1489.91,0.04,0.44,0.12,0.45,0.04,1489.91,0.52,0.68,0.35,0.56,0.22,145.54344064101684
1,2,4,4,2,3,8,2,1,1,2,1,0.1547945205479452,0.1547945205479452,161750.0,0.73,0.15,0.34,0.36,0.52,0.6,5282.99,0.34,5282.94,0.03,0.54,0.26,0.51,0.26,0.64,0.25,0.58,0.48,5282.99,0.02,0.45,0.22,0.4,0.05,5282.96,0.54,0.6,0.33,0.21,0.26,156.141876177331
2,4,7,1,2,4,4,1,2,2,2,1,0.1461187214611872,0.136986301369863,162000.0,0.81,0.3,-0.05,0.14,0.48,0.5,793.55,0.32,793.55,0.1,0.6,0.25,0.67,0.25,0.7,0.17,0.63,0.03,793.55,0.07,0.54,0.31,0.45,0.08,793.55,0.48,0.67,0.19,0.44,0.21,178.19885119379876
1,2,5,4,2,4,1,2,1,2,1,1,0.15205479452054796,0.15616438356164383,163000.0,0.74,0.25,0.06,0.19,0.5,0.45,4034.0,0.04,4034.01,0.11,0.57,0.15,0.55,0.25,0.65,0.17,0.53,0.03,4034.01,0.09,0.5,0.19,0.45,0.08,4034.01,0.52,0.63,0.41,0.38,0.15,190.60964404938636
2,4,7,4,2,5,2,1,2,2,2,1,0.136986301369863,0.1415525114155251,154000.0,0.74,0.24,0.13,0.2,0.45,0.52,1641.74,0.29,1641.74,0.03,0.53,0.26,0.51,0.24,0.7,0.27,0.64,1.0,1641.74,0.03,0.5,0.27,0.46,0.02,1641.74,0.46,0.68,0.14,0.44,0.15,138.5761845171369
2,3,6,4,2,1,5,1,2,2,2,1,0.136986301369863,0.136986301369863,159000.0,0.16,0.06,0.16,0.06,0.46,0.59,901.91,0.0,901.92,0.0,0.15,0.24,0.38,0.2,0.48,0.19,0.61,0.02,901.92,0.0,0.16,0.15,0.41,0.05,901.93,0.0,0.12,0.2,0.38,0.2,197.63122745747617
1,3,1,4,1,2,7,2,1,1,1,1,0.1537290715372907,0.1537290715372907,160600.0,0.06,0.26,0.06,0.23,0.53,0.45,3159.91,0.33,3159.9,0.08,0.51,0.13,0.28,0.23,0.63,0.24,0.49,0.43,3159.9,0.05,0.0,0.2,0.36,0.54,3159.91,0.52,0.13,0.21,0.28,0.22,173.70872302125014
2,1,1,2,1,1,6,2,1,2,2,1,0.1485148514851485,0.1485148514851485,159000.0,-0.02,0.26,-0.02,0.17,0.55,0.55,1051.28,0.0,1051.28,0.0,0.57,0.2,0.47,0.21,0.65,0.29,0.58,0.48,1051.28,0.0,-0.15,0.13,0.44,0.05,1051.3,0.0,0.15,0.22,0.47,0.21,161.9038945384986
1,3,6,4,1,2,3,1,2,2,2,1,0.15616438356164383,0.15753424657534246,154000.0,0.73,0.25,0.73,0.26,0.5,0.52,4685.97,0.31,4685.97,0.03,0.55,0.22,0.53,0.26,0.63,0.18,0.52,0.01,4685.97,0.03,0.42,0.26,0.42,0.07,4685.98,0.48,0.61,0.4,0.53,0.26,154.85672848242027
2,4,5,1,1,2,6,1,1,1,2,1,0.1506849315068493,0.1598173515981735,164900.0,0.76,0.18,0.76,0.37,0.4,0.5,1424.75,0.32,1424.75,0.04,0.59,0.27,0.57,0.23,0.67,0.25,0.67,1.0,1424.75,0.03,0.47,0.27,0.46,0.06,1424.75,0.5,0.7,0.35,0.57,0.23,145.82079348719296
2,1,2,1,2,3,7,2,2,1,1,1,0.1415525114155251,0.1415525114155251,165000.0,0.79,0.2,0.79,0.31,0.49,0.54,1230.4,0.33,1230.39,0.09,0.61,0.25,0.59,0.27,0.62,0.18,0.59,1.0,1230.4,0.07,0.38,0.13,0.43,0.06,1230.4,0.54,0.67,0.37,0.59,0.25,154.4160161906172
1,3,3,2,1,4,8,1,2,2,2,1,0.16301369863013698,0.1589041095890411,165400.0,0.13,0.23,0.13,0.22,0.52,0.51,3309.33,0.35,3309.33,0.09,0.48,0.12,0.45,0.13,0.65,0.23,0.5,0.44,3309.33,0.08,-0.0,0.2,0.4,0.53,3309.34,1.0,0.11,0.21,0.45,0.13,177.55569722996816
2,2,5,3,2,4,5,1,2,2,1,1,0.1461187214611872,0.1461187214611872,170000.0,0.77,0.22,0.14,0.19,0.43,0.57,774.77,0.35,774.77,0.11,0.68,0.23,0.67,0.27,0.63,0.2,0.65,0.44,774.77,0.08,0.53,0.12,0.41,0.54,774.77,1.0,0.65,0.37,0.51,0.18,188.57424899697446
1,4,3,4,2,5,1,1,2,2,1,1,0.15753424657534246,0.15616438356164383,163000.0,0.74,0.22,0.05,0.2,0.5,0.45,4034.0,0.04,4034.01,0.11,0.54,0.15,0.58,0.18,0.64,0.18,0.53,0.03,4034.01,0.09,0.51,0.3,0.45,0.08,4034.01,0.52,0.62,0.39,0.38,0.15,190.44178197902906
1,1,7,4,1,2,3,2,1,1,1,1,0.15205479452054796,0.1547945205479452,153000.0,0.73,0.25,0.73,0.26,0.5,0.56,4529.75,0.3,4529.75,0.03,0.55,0.21,0.53,0.25,0.63,0.24,0.52,0.01,4529.75,0.03,0.43,0.26,0.42,0.07,4529.75,0.48,0.61,0.4,0.53,0.26,154.85099560138434
2,2,2,4,1,2,6,2,1,1,1,1,0.136986301369863,0.1232876712328767,162000.0,0.77,0.25,0.11,0.33,0.42,0.46,1425.36,0.31,1425.36,0.03,0.56,0.27,0.56,0.26,0.68,0.25,0.66,1.0,1425.36,0.02,0.47,0.49,0.46,0.05,1425.36,0.48,0.69,0.4,0.5,0.2,146.40267905540549
2,3,8,3,1,3,6,1,2,2,2,1,0.1324200913242009,0.1324200913242009,162000.0,0.22,0.25,0.22,0.2,0.47,0.41,1374.68,0.31,1374.66,0.05,0.44,0.24,0.47,0.16,0.65,0.24,0.62,1.0,1374.68,0.02,-0.09,0.13,0.43,0.05,1374.68,0.48,0.13,0.18,0.47,0.17,160.72736414544042
2,2,2,2,2,4,4,1,1,2,1,1,0.1324200913242009,0.136986301369863,162000.0,0.82,0.31,-0.05,0.18,0.5,0.62,801.25,0.31,801.25,0.1,0.52,0.27,0.67,0.29,0.63,0.21,0.62,0.03,801.25,0.07,0.51,0.31,0.44,0.08,801.25,0.49,0.65,0.47,0.43,0.25,177.41062334997392
1,1,8,2,1,2,1,1,2,2,2,1,0.17534246575342466,0.17534246575342466,163000.0,0.05,0.14,0.05,0.14,0.5,0.45,4034.04,0.04,4034.04,0.11,0.38,0.15,0.38,0.15,0.63,0.17,0.53,0.03,4034.04,0.09,-0.04,0.23,0.45,0.08,4034.04,0.52,0.1,0.21,0.38,0.15,202.85674997889433
2,4,3,4,1,3,6,1,1,1,1,1,0.1598173515981735,0.1643835616438356,160000.0,0.76,0.15,0.76,0.31,0.46,0.56,1521.74,0.29,1521.73,0.03,0.57,0.27,0.58,0.27,0.64,0.25,0.64,1.0,1521.74,0.01,0.43,0.24,0.42,0.06,1521.74,0.49,0.66,0.33,0.41,0.17,146.0521008479648
2,4,2,2,2,4,1,2,1,1,1,1,0.1324200913242009,0.136986301369863,164000.0,0.77,0.21,0.05,0.18,0.43,0.47,1145.3,0.05,1145.3,0.11,0.55,0.21,0.64,0.28,0.65,0.19,0.65,0.03,1145.3,0.08,0.57,0.2,0.46,0.08,1145.3,0.5,0.65,0.45,0.46,0.2,180.1200625645556
2,1,3,1,1,4,4,1,2,2,1,1,0.1278538812785388,0.1232876712328767,163990.0,0.04,0.2,0.04,0.23,0.42,0.59,881.91,0.33,881.91,0.1,0.18,0.24,0.41,0.2,0.56,0.16,0.63,0.02,881.91,0.06,0.01,0.2,0.43,0.09,881.91,0.48,0.15,0.18,0.41,0.2,199.37862918724068
2,4,6,3,2,3,3,1,1,2,1,1,0.1643835616438356,0.1643835616438356,152450.0,0.72,0.23,0.72,0.22,0.4,0.51,1817.67,0.28,1817.66,0.04,0.5,0.27,0.47,0.24,0.65,0.27,0.6,0.01,1817.68,0.01,0.44,0.16,0.45,0.05,1817.67,0.45,0.66,0.14,0.47,0.24,145.57597350334223
1,4,5,3,1,2,6,1,1,2,1,1,0.15205479452054796,0.15753424657534246,160200.0,0.76,0.2,0.05,0.23,0.53,0.5,3319.11,0.35,3319.11,0.08,0.64,0.15,0.52,0.24,0.65,0.27,0.51,0.44,3319.11,0.07,0.47,0.27,0.39,0.52,3319.11,0.53,0.66,0.39,0.28,0.16,165.13575303534546
2,2,6,4,2,2,6,2,2,1,1,1,0.1643835616438356,0.1643835616438356,163000.0,0.77,0.23,0.07,0.18,0.42,0.42,1400.95,0.3,1400.95,0.04,0.6,0.28,0.58,0.24,0.7,0.22,0.66,1.0,1400.95,0.02,0.5,0.27,0.47,0.05,1400.95,0.48,0.71,0.14,0.58,0.24,146.47244657432685
1,1,7,4,2,3,7,1,1,2,1,1,0.15205479452054796,0.15205479452054796,159434.0,0.11,0.21,0.11,0.24,0.55,0.49,3690.25,0.34,3690.21,0.07,0.41,0.19,0.3,0.23,0.67,0.23,0.57,0.48,3690.25,0.05,-0.02,0.19,0.37,0.05,3690.22,0.54,0.12,0.17,0.3,0.21,168.99206657634727
1,3,8,1,1,2,7,2,2,2,1,1,0.17534246575342466,0.17534246575342466,162500.0,0.06,0.15,0.06,0.15,0.53,0.52,3527.69,0.35,3527.69,0.08,0.51,0.12,0.28,0.19,0.65,0.25,0.5,0.41,3527.69,0.05,-0.02,0.21,0.37,0.54,3527.69,0.53,0.13,0.21,0.28,0.17,171.93889434753467
2,1,2,4,2,1,4,1,2,2,1,1,0.1415525114155251,0.1415525114155251,163000.0,0.12,0.14,0.12,0.16,0.4,0.58,885.34,0.0,885.35,0.0,0.37,0.24,0.4,0.24,0.74,0.21,0.65,0.03,885.35,0.0,0.01,0.19,0.49,0.07,885.36,0.0,0.13,0.21,0.4,0.24,180.59057287589707
1,1,4,2,1,3,7,2,1,2,1,1,0.1643835616438356,0.16164383561643836,162000.0,0.11,0.21,0.11,0.31,0.55,0.56,4075.9,0.35,4075.86,0.06,0.41,0.17,0.3,0.21,0.65,0.27,0.56,0.46,4075.91,0.04,-0.02,0.18,0.39,0.54,4075.88,1.0,0.12,0.16,0.3,0.21,166.54231857515316
2,2,5,1,2,2,7,1,2,1,2,1,0.1506849315068493,0.1598173515981735,165400.0,0.77,0.18,0.77,0.39,0.52,0.46,1419.3,0.34,1419.3,0.04,0.59,0.24,0.57,0.23,0.69,0.23,0.66,1.0,1419.3,0.04,0.45,0.26,0.5,0.04,1419.3,0.52,0.73,0.36,0.57,0.22,142.32872287387133
1,3,8,3,1,2,2,2,2,1,2,1,0.17534246575342466,0.17534246575342466,155000.0,0.09,0.26,0.09,0.2,0.54,0.5,4872.94,0.31,4872.94,0.03,0.42,0.2,0.51,0.25,0.65,0.25,0.54,0.01,4872.94,0.01,-0.0,0.16,0.42,0.05,4872.95,0.49,0.05,0.15,0.51,0.25,161.18158086726618
1,3,4,1,1,3,3,1,1,1,2,1,0.1643835616438356,0.16164383561643836,152000.0,0.74,0.19,0.74,0.28,0.51,0.52,4171.14,0.29,4171.1,0.03,0.55,0.22,0.53,0.24,0.63,0.19,0.51,0.01,4171.15,0.03,0.41,0.26,0.41,0.07,4171.12,0.47,0.61,0.41,0.53,0.25,151.26209702052662
1,1,6,4,1,5,5,2,1,1,1,1,0.15616438356164383,0.15205479452054796,160000.0,0.08,0.15,0.08,0.17,0.55,0.49,3120.99,0.34,3120.99,0.11,0.4,0.18,0.4,0.14,0.64,0.22,0.53,0.46,3120.99,0.09,-0.02,0.22,0.43,0.06,3121.0,0.5,0.08,0.23,0.4,0.14,186.80191901869136
2,4,8,4,1,2,8,2,1,1,2,1,0.1324200913242009,0.1278538812785388,163000.0,0.76,0.25,0.1,0.25,0.46,0.48,1422.15,0.33,1422.15,0.04,0.59,0.24,0.58,0.22,0.69,0.25,0.65,1.0,1422.15,0.03,0.45,0.29,0.52,0.03,1422.15,0.5,0.7,0.16,0.58,0.24,145.93337671210008
1,1,7,1,1,5,4,2,1,1,1,1,0.15205479452054796,0.14794520547945206,159000.0,0.04,0.12,0.04,0.12,0.51,0.5,2919.92,0.03,2919.92,0.1,0.42,0.16,0.39,0.15,0.64,0.16,0.54,0.01,2919.92,0.08,-0.04,0.22,0.47,0.07,2919.93,0.51,0.11,0.2,0.39,0.17,194.31856622044972
2,1,6,2,1,5,5,2,1,1,2,1,0.136986301369863,0.1415525114155251,167500.0,0.06,0.18,0.06,0.14,0.42,0.5,891.87,0.33,891.87,0.12,0.57,0.19,0.51,0.17,0.7,0.16,0.62,0.45,891.87,0.07,-0.1,0.17,0.45,0.05,891.87,0.52,0.15,0.24,0.51,0.17,177.24638315747725
1,1,6,3,1,4,5,1,2,2,1,1,0.15616438356164383,0.14931506849315068,164990.0,0.07,0.14,0.07,0.16,0.55,0.49,3168.95,0.02,3168.95,0.11,0.39,0.14,0.35,0.15,0.66,0.16,0.51,0.02,3168.95,0.09,-0.03,0.22,0.47,0.06,3168.95,0.53,0.11,0.23,0.35,0.15,190.0437203685351
1,2,6,1,1,1,1,1,2,2,1,1,0.1547945205479452,0.1547945205479452,163000.0,0.78,0.23,0.06,0.14,0.5,0.45,4033.93,0.0,4033.94,0.0,0.57,0.13,0.56,0.23,0.65,0.16,0.53,0.03,4033.93,0.0,0.51,0.22,0.45,0.08,4033.99,0.0,0.63,0.19,0.38,0.15,188.95751309252444
1,2,6,4,2,3,1,1,1,2,1,1,0.1547945205479452,0.15616438356164383,163000.0,0.78,0.23,0.06,0.14,0.5,0.45,4034.06,0.04,4034.03,0.11,0.57,0.13,0.56,0.23,0.65,0.16,0.53,0.03,4034.07,0.09,0.51,0.22,0.45,0.08,4034.04,0.52,0.63,0.19,0.38,0.15,188.9575130929768
1,3,8,2,2,4,6,2,1,2,2,1,0.17534246575342466,0.17534246575342466,165000.0,0.0,0.14,0.0,0.15,0.53,0.52,3035.11,0.36,3035.11,0.12,0.44,0.12,0.47,0.11,0.62,0.25,0.48,0.02,3035.11,0.07,-0.04,0.23,0.43,0.06,3035.12,0.53,0.1,0.23,0.47,0.11,188.76675604491453
2,3,7,4,2,5,7,1,2,1,2,1,0.1324200913242009,0.136986301369863,165000.0,-0.0,0.26,-0.0,0.22,0.46,0.46,1400.4,0.31,1400.4,0.08,0.54,0.2,0.58,0.24,0.66,0.22,0.59,0.46,1400.4,0.05,0.47,0.13,0.49,0.03,1400.4,0.5,0.67,0.35,0.58,0.24,156.17045280915235
2,4,6,2,1,4,5,2,2,2,1,1,0.1643835616438356,0.1643835616438356,168000.0,0.76,0.28,0.16,0.18,0.46,0.56,904.34,0.33,904.34,0.1,0.68,0.25,0.69,0.25,0.68,0.19,0.64,0.44,904.34,0.06,0.53,0.15,0.46,0.54,904.34,0.54,0.68,0.2,0.53,0.2,169.65876230927768
1,3,8,4,2,5,8,2,1,2,2,1,0.17534246575342466,0.16986301369863013,162500.0,0.14,0.12,0.14,0.13,0.45,0.54,3198.39,0.34,3198.4,0.09,0.52,0.11,0.46,0.13,0.66,0.24,0.54,0.47,3198.4,0.06,-0.04,0.18,0.44,0.54,3198.4,0.52,0.11,0.2,0.46,0.13,174.4790789089451
1,4,5,4,1,5,4,2,2,2,2,1,0.15205479452054796,0.15616438356164383,160000.0,0.78,0.24,0.02,0.24,0.52,0.51,2953.48,0.03,2953.48,0.11,0.62,0.17,0.56,0.33,0.66,0.18,0.56,0.47,2953.48,0.09,0.51,0.16,0.49,0.07,2953.49,0.52,0.64,0.41,0.35,0.15,176.67961221805177
1,3,9,1,1,3,6,2,2,2,1,1,0.16027397260273973,0.16301369863013698,159434.0,-0.0,0.14,-0.0,0.16,0.54,0.48,3719.51,0.32,3719.48,0.07,0.42,0.15,0.3,0.21,0.66,0.24,0.55,0.47,3719.52,0.05,-0.02,0.18,0.36,0.55,3719.49,0.53,0.12,0.17,0.3,0.2,170.41803957309173
2,1,5,1,1,5,7,2,1,1,1,1,0.136986301369863,0.1461187214611872,165000.0,0.77,0.21,0.77,0.37,0.47,0.47,1398.62,0.31,1398.62,0.08,0.54,0.2,0.58,0.24,0.66,0.2,0.59,0.46,1398.62,0.04,0.47,0.13,0.49,0.03,1398.63,0.5,0.67,0.35,0.58,0.24,149.29121088612405
2,1,3,4,2,4,3,2,1,2,1,1,0.1278538812785388,0.1232876712328767,150000.0,0.72,0.35,0.72,0.34,0.45,0.66,1647.52,0.27,1647.52,0.04,0.46,0.23,0.44,0.24,0.63,0.29,0.58,0.01,1647.52,0.02,0.41,0.27,0.43,0.04,1647.52,0.45,0.64,0.38,0.44,0.24,143.08071657785547
2,3,7,2,1,4,6,1,1,1,1,1,0.1324200913242009,0.1324200913242009,176000.0,-0.05,0.07,-0.05,0.09,0.5,0.47,1021.93,0.37,1021.93,0.51,0.5,0.18,0.53,0.18,0.66,0.18,0.58,0.41,1021.93,0.09,-0.1,0.15,0.4,0.53,1021.94,1.0,0.11,0.37,0.53,0.18,177.11848932656818
1,2,3,1,2,2,2,1,2,1,1,1,0.15753424657534246,0.1547945205479452,155000.0,0.73,0.33,0.73,0.31,0.53,0.55,5302.24,0.32,5302.24,0.02,0.55,0.22,0.51,0.26,0.66,0.25,0.61,0.5,5302.24,0.01,0.43,0.22,0.4,0.04,5302.25,0.52,0.61,0.34,0.27,0.19,150.9713823424572
1,1,3,1,2,1,4,2,2,2,1,1,0.16301369863013698,0.16301369863013698,162000.0,0.07,0.17,0.07,0.19,0.52,0.44,2830.12,0.0,2830.13,0.0,0.33,0.18,0.37,0.15,0.65,0.17,0.55,0.03,2830.12,0.0,-0.04,0.22,0.42,0.07,2830.16,0.0,0.11,0.21,0.37,0.15,198.8681758709974
1,1,6,2,2,4,8,1,2,1,2,1,0.15616438356164383,0.14931506849315068,165500.0,0.13,0.13,0.13,0.14,0.52,0.48,3317.3,0.35,3317.31,0.09,0.48,0.12,0.45,0.12,0.65,0.19,0.5,0.44,3317.31,0.08,-0.0,0.2,0.41,0.52,3317.31,1.0,0.11,0.21,0.45,0.13,177.73162732263202
2,4,5,4,1,3,4,2,2,1,2,1,0.1461187214611872,0.1506849315068493,165500.0,0.78,0.23,0.05,0.22,0.46,0.56,830.24,0.33,830.24,0.11,0.62,0.18,0.68,0.31,0.68,0.18,0.64,0.48,830.24,0.08,0.53,0.15,0.49,0.07,830.24,0.49,0.68,0.43,0.47,0.18,169.30970361790656
2,1,9,3,1,3,7,1,2,1,1,1,0.136986301369863,0.136986301369863,163990.0,0.77,0.24,0.77,0.32,0.48,0.59,1450.69,0.31,1450.68,0.09,0.59,0.27,0.57,0.23,0.67,0.19,0.61,1.0,1450.69,0.05,0.45,0.13,0.46,0.04,1450.69,0.51,0.68,0.35,0.57,0.23,145.57554049455902
1,3,7,4,1,5,5,1,2,1,2,1,0.15205479452054796,0.14520547945205478,160000.0,0.08,0.12,0.08,0.14,0.56,0.58,3122.94,0.33,3122.94,0.11,0.4,0.18,0.42,0.16,0.64,0.2,0.53,0.46,3122.94,0.09,-0.02,0.23,0.43,0.06,3122.95,0.5,0.08,0.23,0.42,0.14,186.16712606835642
2,1,2,3,1,1,1,2,1,1,2,1,0.1415525114155251,0.1415525114155251,164000.0,0.05,0.16,0.05,0.18,0.43,0.47,1145.27,0.0,1145.28,0.0,0.29,0.19,0.46,0.2,0.61,0.19,0.65,0.03,1145.28,0.0,-0.01,0.2,0.46,0.08,1145.29,0.0,0.12,0.21,0.46,0.2,200.83322993013397
1,3,5,3,1,4,6,1,1,1,1,1,0.16164383561643836,0.16301369863013698,165000.0,0.0,0.18,0.0,0.23,0.52,0.62,3033.81,0.36,3033.82,0.12,0.44,0.11,0.48,0.11,0.62,0.28,0.48,0.02,3033.81,0.07,-0.03,0.22,0.43,0.06,3033.82,0.53,0.1,0.23,0.48,0.11,189.10881964275492
1,2,2,1,1,3,2,1,1,1,1,1,0.15616438356164383,0.15616438356164383,157000.0,0.74,0.26,0.14,0.32,0.54,0.51,5149.01,0.31,5148.96,0.0,0.52,0.24,0.51,0.24,0.67,0.2,0.6,0.49,5149.02,0.01,0.45,0.28,0.41,0.05,5148.98,0.53,0.6,0.39,0.27,0.19,151.94613771067813
1,3,8,3,2,5,3,2,2,2,2,1,0.17534246575342466,0.16986301369863013,153450.0,0.73,0.23,0.73,0.24,0.51,0.54,4442.72,0.3,4442.72,0.02,0.54,0.22,0.52,0.25,0.62,0.26,0.51,0.01,4442.72,0.03,0.42,0.26,0.42,0.07,4442.73,0.48,0.61,0.4,0.52,0.25,154.41557938212463
1,4,6,1,1,4,4,1,1,2,1,1,0.1547945205479452,0.1547945205479452,161000.0,0.81,0.21,0.04,0.17,0.51,0.48,3007.57,0.35,3007.57,0.1,0.64,0.21,0.59,0.33,0.67,0.2,0.54,0.02,3007.57,0.09,0.53,0.21,0.47,0.08,3007.57,0.53,0.64,0.2,0.37,0.16,174.27946330485284
1,2,2,3,2,5,6,2,1,2,1,1,0.15616438356164383,0.15616438356164383,161750.0,0.79,0.2,0.0,0.22,0.53,0.5,2913.55,0.35,2913.56,0.12,0.62,0.21,0.6,0.26,0.66,0.24,0.55,0.47,2913.56,0.09,0.5,0.31,0.44,0.04,2913.56,0.53,0.66,0.42,0.47,0.1,174.97875330510018
2,3,1,3,2,2,5,1,1,1,1,1,0.15346534653465346,0.15346534653465346,165000.0,0.02,0.08,0.02,0.13,0.48,0.54,814.02,0.05,814.02,0.09,0.65,0.25,0.47,0.22,0.68,0.18,0.6,0.02,814.02,0.08,0.15,0.07,0.4,0.06,814.02,0.52,0.16,0.23,0.47,0.21,172.30000860901595
2,4,6,3,2,3,4,2,2,1,2,1,0.1643835616438356,0.1643835616438356,163990.0,0.79,0.29,0.05,0.17,0.45,0.54,812.58,0.32,812.58,0.12,0.62,0.25,0.67,0.33,0.7,0.18,0.63,0.5,812.58,0.08,0.55,0.16,0.5,0.07,812.58,0.5,0.69,0.19,0.47,0.22,170.18890738829856
