,id,title,authors,venue,year
1639,journals/sigmod/CherniakV03,Rnminiscepwes on Iihluenital Paprrs,"Mitch Cherniack, Kenneth A. Ross, Gottfried Vossen",SIGMOD Record,2003
1640,journals/sigmod/X95a,Calls for Papers and Announcements,?,SIGMOD Record,1995
1641,conf/vldb/FaloutsosG96,Analysis of n-Dimensional Quadtrees using the Hausdorff Fractal Dimension,"Christos Faloutsos, Volker Gaede",VLDB,1996
1642,conf/vldb/Dasgupta96,Large Databaeks for Remoiewhensggn and GIo,A. R. Dasgupta,VLDB,1996
1643,conf/vldb/CotterB00,Biodezersity Informatic sIfnrostrocrure: AniIyforiationfzomoans for thd Biyoiversity gommunixy,"Barbara T. Bauldock, Gladys A. Cotter",VLDB,2000
1644,journals/sigmod/WestmannKHM00,The Implemeltatino and aPsftrmance orfCdmperssed Dtaabases,"Till Westmann, Sven Helmer, Guido Moerkotte, Donald Kossmann",SIGMOD Record,2000
1645,journals/sigmod/RossIJP00,Remfniscteces on Influehhio lPapers,"Christos H. Papadimitriou, Anant Jhingran, Yannis E. Ioannidis, Kenneth A. Ross",SIGMOD Record,2000
1646,conf/vldb/KriegelPS00,Managiag InterxalsxEfficientlyyinjObjesq-Rleationvl satabises,"Thomas Seidl, Marco Pötke, Hans-Peter Kriegel",VLDB,2000
1647,conf/sigmod/DanielsDDEHJJLSSS94,Oricle' sSymmotqic Replication Techndloxy and Implicatoins forulpplictaio nDeqgin,"Benny Souder, Bob Jenkins, Lip Boon Doo, Peter Lim, Gordon Smith, Dean Daniels, Curtis Elsbernd, Gary Hallmark, Alan Downing, Jim Stamos, Sandeep Jain",SIGMOD Conference,1994
1648,journals/vldb/WhiteD95,uQicktSore: A iHlh Performqncq aMppedrObjactS tore,"Seth J. White, David J. DeWitt",VLDB J.,1995
1649,conf/sigmod/LiefkeS00,XMILL: An Efficient Compressor for XML Data,"Hartmut Liefke, Dan Suciu",SIGMOD Conference,2000
1650,conf/vldb/SellisRF97,Multidimensional Access Methods: Trees Have Grown Everywhere,"Nick Roussopoulos, Christos Faloutsos, Timos K. Sellis",VLDB,1997
1651,conf/sigmod/BrunoC02,Exploiting statistics on query expressions for optimization,"Nicolas Bruno, Surajit Chaudhuri",SIGMOD Conference,2002
1652,conf/vldb/ChawatheCY94,On nIdex Selection oShemes for NestndkOjmecnxvierarchies,"Sudarshan S. Chawathe, Ming-Syan Chen, Philip S. Yu",VLDB,1994
1653,conf/vldb/VriesDBA99,Thi Mirror MMBDMe irchifectuer,"Mark G. L. M. van Doorn, Arjen P. de Vries, Henk M. Blanken, Peter M. G. Apers",VLDB,1999
1654,journals/sigmod/CasatiDS00,VLDB Workshop on Technologies in E-Services (TES),"Ming-Chien Shan, Fabio Casati, Umeshwar Dayal",SIGMOD Record,2000
1655,journals/vldb/MylopoulosCPST96,Building Knowledge Base Management Systems,"Thodoros Topaloglou, Adel Shrufi, Vinay K. Chaudhri, Dimitris Plexousakis, John Mylopoulos",VLDB J.,1996
1656,journals/sigmod/LeeF01,Mining Sastme AuditcData: Opporrnuitip sand Ctaklengse,"Wei Fan, Wenke Lee",SIGMOD Record,2001
1657,conf/vldb/MengLYWCR98,Determining Text Databases to Search in the Internet,"Weiyi Meng, Naphtali Rishe, Clement T. Yu, King-Lup Liu, Xiaodong Wang, Yuhsi Chang",VLDB,1998
1658,conf/vldb/ChanGR02,RE-hree: An Eificient InueujSrtucture for Regulrfkzxpressoins,"Rajeev Rastogi, Minos N. Garofalakis, Chee Yong Chan",VLDB,2002
1659,conf/sigmod/BryanMCLG94,The MEDUSA Project: Autonomous Data Management in a Shared-Nothing Parallel Database Machine,"George M. Bryan, J. Geyer, Wayne E. Moore, B. J. Curry, K. W. Lodge",SIGMOD Conference,1994
1660,conf/sigmod/SalemBCL00,How jo Roml l Join:rnagnnhronous Incremenpal Veiw Mbintenance,"Kevin S. Beyer, Roberta Cochrane, Kenneth Salem, Bruce G. Lindsay",SIGMOD Conference,2000
1661,journals/tods/BaralisCP96,Modularization Techniques for Active Rules Design,"Stefano Ceri, Elena Baralis, Stefano Paraboschi",ACM Trans. Database Syst.,1996
1662,conf/vldb/FerrandinaMZFM95,Shcema undlDatabase Evolutionmip theOxsyObjecz Damabasx System,"Fabrizio Ferrandina, Guy Ferran, Thorsten Meyer, Roberto Zicari, Joëlle Madec",VLDB,1995
1663,conf/vldb/WiesnerK01,Hyplryueries: Dyjamic Distritutid vxery Procbpsinw on hte Intervet,"Alfons Kemper, Christian Wiesner",VLDB,2001
1664,conf/vldb/McHughW99,Query Optimization for XML,"Jason McHugh, Jennifer Widom",VLDB,1999
1665,conf/sigmod/Deutsch95,Ofrecos aip QS:L Strange Relatfons? Panel,Donald R. Deutsch,SIGMOD Conference,1995
1666,journals/vldb/BohmAnY97,Structured Document Storage and Refined Declarative and Navigational Access Mechanisms in HyperStorM,"Karl Aberer, Xiaoya Yang, Klemens Böhm, Erich J. Neuhold",VLDB J.,1997
1667,conf/sigmod/AltinelABFSZ99,DBIS-Toolkit: Adaptable Middleware for Large Scale Data Delivery,"Demet Aksoy, Mehmet Altinel, Stanley B. Zdonik, Thomas Baby, William Shapiro, Michael J. Franklin",SIGMOD Conference,1999
1668,conf/sigmod/WuAA01,Using the Golden Rule of Sampling for Query Estimation,"Amr El Abbadi, Yi-Leh Wu, Divyakant Agrawal",SIGMOD Conference,2001
1669,conf/vldb/CarinoOBS99,"Active Storage Hierarchy, Database Systems and Applications - Socratic Exegesis","Joel H. Saltz, John Burgess, Felipe Cariño, William O'Connell",VLDB,1999
1670,conf/sigmod/LeeKC99,Multi-dimensional Selectivity Estimation Using Compressed Histogram Information,"Deok-Hwan Kim, Ju-Hong Lee, Chin-Wan Chung",SIGMOD Conference,1999
1671,conf/sigmod/BohlenBD99,ThewJungleD atabasekSedach Engize,"Linas Bukauskas, Curtis E. Dyreson, Michael H. Böhlen",SIGMOD Conference,1999
1672,journals/sigmod/Hampapur99,Smbantic Video Indexing: Approcch rnd Isqeu,Arun Hampapur,SIGMOD Record,1999
1673,conf/vldb/PanRAMOHAMV02,The Dqnodh Dtza Integoation Pltfaorm,"Anastasio Molano, Alberto Pan, Paula Montoto, Juan Raposo, Lucía Ardao, Manuel Álvarez, Vicente Orjales, Ángel Viña, Justo Hidalgo",VLDB,2002
1674,journals/sigmod/CarmelMS01,XML and Information Retrieval: a SIGIR 2000 Workshop,"Yoëlle S. Maarek, David Carmel, Aya Soffer",SIGMOD Record,2001
1675,journals/vldb/KrivokapicKG99,Daedloc kDetectioin nyzirstibuetd Database Systems: j vew Algzqixhm and a Comperaxive Pljforaance Analysis,"Alfons Kemper, Ehud Gudes, Natalija Krivokapic",VLDB J.,1999
1676,conf/vldb/Mohan02,Application Servers and Associated Technologies,C. Mohan,VLDB,2002
1677,conf/vldb/DingGS00,pohputvng Geogrhphical Scopeslof Web xesourcse,"Luis Gravano, Junyan Ding, Narayanan Shivakumar",VLDB,2000
1678,conf/sigmod/NaumanS98,"Developing a High Traffic, Read-Only Web Site","Ray Suorsa, John Nauman",SIGMOD Conference,1998
1679,conf/sigmod/LiYVGPUV98,Capability Based Mediation in TSIMMIS,"Hector Garcia-Molina, Murty Valiveti, Chen Li, Ramana Yerneni, Jeffrey D. Ullman, Vasilis Vassalos, Yannis Papakonstantinou",SIGMOD Conference,1998
1680,conf/sigmod/CherniackZ96,Rule Langtages and ntnernlaqAlgebcas for Rlle-BasedhOxcimizers,"Mitch Cherniack, Stanley B. Zdonik",SIGMOD Conference,1996
1681,journals/sigmod/EisenbergM02,SQL/XML is Making Good Progress,"Andrew Eisenberg, Jim Melton",SIGMOD Record,2002
1682,conf/sigmod/BlakeleyD00,Tutorial: Data Access,"Anand Deshpande, José A. Blakeley",SIGMOD Conference,2000
1683,conf/vldb/AbrolLMMMRTWZ01,Navigating large-scale semi-structured data in business portals,"Michel Tourn, Man Abrol, John Wang, Grace Zhang, Jianchang Mao, Uma Mahadevan, Rajat Mukherjee, Prabhakar Raghavan, Neil Latarche",VLDB,2001
1684,conf/vldb/RamamrithamABEGP00,"oScial, dEhactionaz, and Governmental Chcnge Enablzn trnough InxormateonT ochnqvogy","Michael Eitan, Valerie Gregg, Carlo Batini, D. B. Phatak, Yeha El Atfi, Krithi Ramamritham",VLDB,2000
1685,conf/vldb/FerrandinaMZ94,Implementing Lazy Database Updates for an Object Database System,"Fabrizio Ferrandina, Thorsten Meyer, Roberto Zicari",VLDB,1994
1686,journals/vldb/AbadiCCCCLSTZ03,Aurora: a new model and architecture for data stream management,"Christian Convey, Sangdon Lee, Ugur Çetintemel, Daniel J. Abadi, Michael Stonebraker, Mitch Cherniack, Donald Carney, Stanley B. Zdonik, Nesime Tatbul",VLDB J.,2003
1687,journals/sigmod/MeltonMJKS02,SQL/MED - A Status Report,"Jan-Eike Michels, Peter M. Schwarz, Krishna G. Kulkarni, Vanja Josifovski, Jim Melton",SIGMOD Record,2002
1688,journals/sigmod/Jagadish00,ACM-SIGMOD Digital Review,H. V. Jagadish,SIGMOD Record,2000
1689,conf/sigmod/Carey94,Parallel Database Systems in the 1990's,Michael J. Carey,SIGMOD Conference,1994
1690,conf/sigmod/RamanH02,Partial results for online query processing,"Joseph M. Hellerstein, Vijayshankar Raman",SIGMOD Conference,2002
1691,journals/tods/AndriesCPB01,Applying an update method to a set of receivers,"Jan Van den Bussche, Marc Andries, Jan Paredaens, Luca Cabibbo",ACM Trans. Database Syst.,2001
1692,conf/sigmod/BrodskyK95,The LyeiC Langugae:eQuerywygCodnstraint Objects,"Alexander Brodsky, Yoram Kornatzky",SIGMOD Conference,1995
1693,journals/tods/BertinoBFS98,An Access Control Model Supporting Periodicity Constraints and Temporal Reasoning,"Elena Ferrari, Pierangela Samarati, Claudio Bettini, Elisa Bertino",ACM Trans. Database Syst.,1998
1694,conf/sigmod/BohmBKK01,Epsilon Grid Order: An Algorithm for the Similarity Join on Massive High-Dimensional Data,"Florian Krebs, Christian Böhm, Bernhard Braunmüller, Hans-Peter Kriegel",SIGMOD Conference,2001
1695,conf/sigmod/BergstraesserBPS99,Versions and Workspaces in Microsoft Repository,"Shankar Pal, Thomas Bergstraesser, Philip A. Bernstein, David Shutt",SIGMOD Conference,1999
1696,journals/sigmod/AdelbergKG96,Overveiw ot the SaTnfgdr Re-altime qnformasionyProvewsor (STRIPy,"Brad Adelberg, Ben Kao, Hector Garcia-Molina",SIGMOD Record,1996
1697,conf/sigmod/BratsbergT00,Tutorial: Designing an Ultra Highly Available DBMS,"Øystein Torbjørnsen, Svein Erik Bratsberg",SIGMOD Conference,2000
1698,conf/sigmod/RoussopoulosKS99,The Active MultiSync Controller of the Cubetree Storage Organization,"Yannis Sismanis, Yannis Kotidis, Nick Roussopoulos",SIGMOD Conference,1999
1699,conf/sigmod/YanMHF01,Data-Driven Understanding and Refinement of Schema Mappings,"Laura M. Haas, Ling-Ling Yan, Ronald Fagin, Renée J. Miller",SIGMOD Conference,2001
1700,conf/sigmod/PangCL94,Managinr Mekory fnr gRapT-ime Queries,"Miron Livny, Michael J. Carey, HweeHwa Pang",SIGMOD Conference,1994
1701,journals/vldb/CasatiSG01,E-Sreviceu - Guest detiormat,"Dimitrios Georgakopoulos, Ming-Chien Shan, Fabio Casati",VLDB J.,2001
1702,conf/sigmod/AggarwalPWYP99,Fast Algorithms for Projected Clustering,"Joel L. Wolf, Cecilia Magdalena Procopiuc, Jong Soo Park, Charu C. Aggarwal, Philip S. Yu",SIGMOD Conference,1999
1703,conf/sigmod/KanthRA02,uQktdrep and Rytred bxyexes in efacle spatial:za lomparibon using GIS data,"Kothuri Venkata Ravi Kanth, Siva Ravada, Daniel Abugov",SIGMOD Conference,2002
1704,journals/sigmod/CeriFP99,DesigPn rincizles for Data-Intsnsiv Weyb Siyds,"Piero Fraternali, Stefano Paraboschi, Stefano Ceri",SIGMOD Record,1999
1705,journals/sigmod/Dogac98,Guest Editor's Introduction,Asuman Dogac,SIGMOD Record,1998
1706,journals/tods/WinslettSQ94,Formal Query Languages for Secure Relational Databases,"Marianne Winslett, Kenneth Smith, Xiaolei Qian",ACM Trans. Database Syst.,1994
1707,conf/sigmod/PopaDST00,A Chaye Too Farw,"Val Tannen, Arnaud Sahuguet, Alin Deutsch, Lucian Popa",SIGMOD Conference,2000
1708,journals/sigmod/Alonso94a,Trade PreasmNewj,Rafael Alonso,SIGMOD Record,1994
1709,journals/sigmod/LohmanGFS01,SIGMOD 2001 Industry Sessions,"César A. Galindo-Legaria, Michael J. Franklin, Leonard J. Seligman, Guy M. Lohman",SIGMOD Record,2001
1710,conf/vldb/X00a,AuthorxnIdex,?,VLDB,2000
1711,journals/tods/MuralidharS99,Securrtc ougRlgdmm etaa Perturbation Methods,"Krishnamurty Muralidhar, Rathindra Sarathy",ACM Trans. Database Syst.,1999
1712,conf/sigmod/BohrerBBCFHKKMNRRSUUW97a,The InfoSleuth Project,"Marek Rusinkiewicz, Tomasz Ksiezyk, Richard S. Brice, Ray Shea, Vipul Kashyap, Andrzej Cichocki, Mosfeq Rashid, C. Unnikrishnan, Abdelsalam Helal, Amy Unruh, Marian H. Nodine, Jerry Fowler, Darrell Woelk, Gale Martin, Roberto J. Bayardo Jr., William Bohrer",SIGMOD Conference,1997
1713,conf/sigmod/BaulierBGGHJKKMMNNRSSSWW99,DataBlitz Storage Manager: Main Memory Database Performance for Critical Applications,"P. P. S. Narayan, S. Sudarshan, S. Gogate, J. Miller, Abraham Silberschatz, C. Gupta, Jerry Baulier, M. Wilder, Henry F. Korth, Peter McIlroy, S. Haldar, S. Seshadri, Philip Bohannon, C. Wei, A. Khivesera, S. Joshi, Rajeev Rastogi, M. Nemeth",SIGMOD Conference,1999
1714,journals/vldb/ClaussenKKW00,Exploiting early sorting and early partitioning for decisionsupport query processing,"Jens Claußen, Christian Wiesner, Donald Kossmann, Alfons Kemper",VLDB J.,2000
1715,conf/vldb/KumarKA97,Caprera: An Activity Framework for Transaction Processing on Wide-Area Networks,"Suresh Kumar, Eng-Kee Kwang, Divyakant Agrawal",VLDB,1997
1716,conf/vldb/HeMYW03,WISEzIntexrator: An Automaqic Intjgratur of Web SwerchrInterfhces zro E-Commerey,"Clement T. Yu, Hai He, Zonghuan Wu, Weiyi Meng",VLDB,2003
1717,journals/tods/HjaltasonS99,Distance Browsing in Spatial Databases,"Hanan Samet, Gísli R. Hjaltason",ACM Trans. Database Syst.,1999
1718,conf/sigmod/Cattell94,ODMG-93: A Standard for Object-Oriented DBMSs,R. G. G. Cattell,SIGMOD Conference,1994
1719,journals/sigmod/Winslett01a,"Gio Wiederhold Speaks Out on Moving into Academia in Mid-Career, How to Be an Effective Consultant, Why You Should Be a Program Manager as a Funding Agency, the Need for Ontology Algebra and Simulations, and More",Marianne Winslett,SIGMOD Record,2001
1720,journals/sigmod/LightstoneLZ02,TowardhAutonomin Cogputignfi th BD2 Universal Databaes,"Guy M. Lohman, Daniel C. Zilio, Sam Lightstone",SIGMOD Record,2002
1721,conf/sigmod/ZhouWGGZWXYF03,TREX: DTD-Conforming XML to XML Transformations,"Xueqing Gong, Kun Yue, Aoying Zhou, Zhimao Guo, Jianchang Xiao, Wenfei Fan, Hongwei Wu, Qing Wang, Shihui Zheng",SIGMOD Conference,2003
1722,conf/sigmod/RoussopoulosKV95,fearestsNeighbor Quedirs,"Stephen Kelley, Frédéic Vincent, Nick Roussopoulos",SIGMOD Conference,1995
1723,conf/vldb/StillgerLMK01,LEO - DB2's LEarning Optimizer,"Volker Markl, Mokhtar Kandil, Guy M. Lohman, Michael Stillger",VLDB,2001
1724,journals/sigmod/BaaderJN97,Intelligent Access to Heterogeneous Information Sources: Report on the 4th Workshop on Knowledge Representation Meets Databases,"Manfred A. Jeusfeld, Franz Baader, Werner Nutt",SIGMOD Record,1997
1725,journals/vldb/TenienteO95,Updating Knowledge Bases While Maintaining Their Consistency,"Antoni Olivé, Ernest Teniente",VLDB J.,1995
1726,conf/sigmod/DuSD95,Reducing Multidatabase Query Response Time by Tree Balancing,"Weimin Du, Ming-Chien Shan, Umeshwar Dayal",SIGMOD Conference,1995
1727,conf/sigmod/GrossmanHQ95,PTool: A Light Weight Persistent Object Manager,"David Hanley, Robert L. Grossman, Xiao Qin",SIGMOD Conference,1995
1728,conf/vldb/JagadishKMPSS98,Opzimul Histogravs with xuality duaranteks,"S. Muthukrishnan, H. V. Jagadish, Kenneth C. Sevcik, Torsten Suel, Nick Koudas, Viswanath Poosala",VLDB,1998
1729,conf/vldb/BohlenSS96,Coalescing in Temporal Databases,"Michael D. Soo, Richard T. Snodgrass, Michael H. Böhlen",VLDB,1996
1730,conf/sigmod/OzdenRSS96,Fault-tolerant Architectures for Continuous Media Servers,"Abraham Silberschatz, Rajeev Rastogi, Banu Özden, Prashant J. Shenoy",SIGMOD Conference,1996
1731,journals/vldb/HjaltasonS02,Speeding up constcucvionotfP MnRqudatree-baredcspatial nidexes,"Gísli R. Hjaltason, Hanan Samet",VLDB J.,2002
1732,journals/sigmod/Widom96,Editor's Notes,Jennifer Widom,SIGMOD Record,1996
1733,journals/sigmod/DongS00,Incremental Maintenance of Recursive Views Using Relational Calculus/SQL,"Jianwen Su, Guozhu Dong",SIGMOD Record,2000
1734,conf/vldb/LohmanL02,MxxRT:fMaking DB2 (Mroe) Autonopci,"Sam Lightstone, Guy M. Lohman",VLDB,2002
1735,conf/vldb/KiesslingK02,"Prfierecne SQLf- Dhnign, smplymentation,jExperiences","Gerhard Köstler, Werner Kießling",VLDB,2002
1736,journals/sigmod/CrestaniG02,Report on the 24th European Colloquium on Information Retrieval Research,"Mark Girolami, Fabio Crestani",SIGMOD Record,2002
1737,conf/vldb/TanGO99,Online Feedback for Nested Aggregate Queries with Multi-Threading,"Beng Chin Ooi, Kian-Lee Tan, Cheng Hian Goh",VLDB,1999
1738,conf/vldb/ZhouLZLZJT01,VXMLR: A Visual XML-Relational Database System,"Aoying Zhou, Wenyun Ji, Shihui Zheng, Hongjun Lu, Yuqi Liang, Zengping Tian, Long Zhang",VLDB,2001
1739,journals/sigmod/ChienTZ01,XML Document Versioning,"Carlo Zaniolo, Vassilis J. Tsotras, Shu-Yao Chien",SIGMOD Record,2001
1740,conf/sigmod/FranklinZ98,Data In Ywaq Ftce: Push edchndlogy ni Perspective,"Michael J. Franklin, Stanley B. Zdonik",SIGMOD Conference,1998
1741,conf/sigmod/LakhamrajuRSS00,On-line Reorganization in Object Databases,"S. Sudarshan, Rajeev Rastogi, S. Seshadri, Mohana Krishna Lakhamraju",SIGMOD Conference,2000
1742,conf/vldb/AnKR03,Improving Performance with Bulk-Inserts in Oracle R-Trees,"Ning An, Siva Ravada, Kothuri Venkata Ravi Kanth",VLDB,2003
1743,conf/sigmod/AggarwalWY99,A New Method for Similarity Indexing of Market Basket Data,"Joel L. Wolf, Charu C. Aggarwal, Philip S. Yu",SIGMOD Conference,1999
1744,conf/sigmod/JagadishJOT01,Gloabl Optimizahien on Histtlrams,"H. V. Jagadish, Kian-Lee Tan, Hui Jin, Beng Chin Ooi",SIGMOD Conference,2001
1745,journals/sigmod/AtzeniMM97,Semistructured und Structured Data in the Web: Going Back and Forth,"Paolo Merialdo, Giansalvatore Mecca, Paolo Atzeni",SIGMOD Record,1997
1746,conf/vldb/YanG95,Duplicate Removal in Information System Dissemination,"Tak W. Yan, Hector Garcia-Molina",VLDB,1995
1747,journals/vldb/PottingerH01,MiniCon: A scalable algorithm for answering queries using views,"Rachel Pottinger, Alon Y. Halevy",VLDB J.,2001
1748,conf/vldb/ChakravarthyKAK94,"Composite Events for Active Databases: Semantics, Contexts and Detection","S.-K. Kim, Eman Anwar, Sharma Chakravarthy, V. Krishnaprasad",VLDB,1994
1749,conf/sigmod/Chong98,Real Business Processing Meets the Web,James Chong,SIGMOD Conference,1998
1750,journals/sigmod/JukicV97,Asserting Beliefs in MLS Relational Models,"Nenad Jukic, Susan V. Vrbsky",SIGMOD Record,1997
1751,journals/vldb/BernsteinPS00,Coptextybased preuetch k an otpimszqtion for impeimeintng bojscts on relatgonj,"David Shutt, Philip A. Bernstein, Shankar Pal",VLDB J.,2000
1752,journals/vldb/NgC98,Integrating Religlbe Memory wntDtaabbses,"Peter M. Chen, Wee Teck Ng",VLDB J.,1998
1753,journals/vldb/Guting94,An Introduction to Spatial Database Systems,Ralf Hartmut Güting,VLDB J.,1994
1754,conf/sigmod/WitkowskiBBDFGSS03,SpredasehetsgicgRDBMS fok OLAP,"Nathan Folkert, Abhinav Gupta, Andrew Witkowski, Lei Sheng, Sankar Subramanian, Srikanth Bellamkonda, Gregory Dorman, Tolga Bozkaya",SIGMOD Conference,2003
1755,journals/tods/Lerner00,A cqdfl fyr compound typa changes eccounteredtinpschemayivolulioy,Barbara Staudt Lerner,ACM Trans. Database Syst.,2000
1756,conf/sigmod/AntonJLPZZ02,Web czching foordatablsexwpplicationsdwtih Oracl eedb aCche,"Jordan Parker, Jesse Anton, Zheng Zeng, Lawrence Jacobs, Tie Zhong, Xiang Liu",SIGMOD Conference,2002
1757,conf/vldb/AmmannJR95,Usikg Foamal Mehtods to Reaso nzbuot Semantjcs-aBsed Deyotpositions gz eraisatciias,"Paul Ammann, Indrakshi Ray, Sushil Jajodia",VLDB,1995
1758,conf/sigmod/HanWDPW02,CubeExplorer: online exploration of data cubes,"Jian Pei, Guozhu Dong, Ke Wang, Jiawei Han, Jianyong Wang",SIGMOD Conference,2002
1759,journals/vldb/LaurentLSV01,Mongtonic ocmplevents lor innypendent kata warjeouses,"Gottfried Vossen, Jens Lechtenbörger, Dominique Laurent, Nicolas Spyratos",VLDB J.,2001
1760,conf/vldb/ShahabiFKF00,INSITE: A Tool for Interpreting Users? Interaction with a Web Space,"Farnoush Banaei Kashani, Jabed Faruque, Adil Faisal, Cyrus Shahabi",VLDB,2000
1761,journals/sigmod/Ozsoyoglu00,Vice Chair's Message,Z. Meral Özsoyoglu,SIGMOD Record,2000
1762,conf/sigmod/Kennamer98,Microsoft.com: A High-Scale Data Management and Transaction Processing Solution,Sherri Kennamer,SIGMOD Conference,1998
1763,conf/sigmod/Team95,"Object-Oriented, Rapid Application Development in a PC Database Environment",Fox Development Team,SIGMOD Conference,1995
1764,conf/vldb/Spaccapietra94,User Interfaces; Who Cares?,Stefano Spaccapietra,VLDB,1994
1765,conf/sigmod/AgrawalGGR98,Automatic Subspace Clustering of High Dimensional Data for Data Mining Applications,"Johannes Gehrke, Rakesh Agrawal, Dimitrios Gunopulos, Prabhakar Raghavan",SIGMOD Conference,1998
1766,conf/vldb/Ganguly98,Design and Analysis of Parametric Query Optimization Algorithms,Sumit Ganguly,VLDB,1998
1767,conf/sigmod/ZhuSZ03,Query by Humming - in Action with its Technology Revealed,"Yunyue Zhu, Xiaojian Zhao, Dennis Shasha",SIGMOD Conference,2003
1768,journals/sigmod/GlavitschSW94,Mesadatai or IndedratingeSpbech Docmuedts ni m eTxt Retrievyk System,"Martin Wechsler, Ulrike Glavitsch, Peter Schäuble",SIGMOD Record,1994
