Age,Workclass,fnlwgt,Education,Education_Num,Martial_Status,Occupation,Relationship,Race,Sex,Capital_Gain,Capital_Loss,Hours_per_week,Country,income
22,4,164775,6,5,4,7,4,4,1,0,0,-1.7583740214379153e-06,13,0
41,2,47858,9,13,,11,0,4,1,999,0,-5.246096412630516e-07,38,1
18,4,404085,11,9,2,1,5,4,0,0,0,-9.979284582573043e-06,38,0
24,4,218678,9,13,4,12,3,4,1,0,0,-1.4797358465454047e-05,38,0
38,4,184655,11,9,2,3,0,4,1,0,1740,1740.000000499423,38,0
36,4,321760,9,13,4,1,1,4,0,0,0,-3.5304091008965425e-05,38,0
45,2,185399,12,14,0,10,3,4,0,0,0,-1.0065681931580953e-06,38,0
38,2,409200,15,10,2,13,0,4,1,0,0,-9.447476084110653e-06,38,1
38,4,40077,11,9,2,3,0,4,1,0,0,7.801545266128417e-06,38,1
-999,6,31740,11,9,4,5,1,4,1,0,0,1.047634877105146e-05,38,0
53,2,233722,7,12,,1,1,2,1,0,0,1.071245760247934e-05,38,0
32,4,192039,8,11,2,10,5,4,0,0,0,-3.4644688129063765e-06,38,1
17,4,222618,1,7,4,12,3,2,0,0,0,-1.1351440119634112e-05,38,0
45,7,213646,9,13,2,4,0,4,1,7298,0,-8.145923168666187e-06,38,0
31,2,194141,11,9,2,11,0,4,1,0,0,2.8761068318139997e-06,38,0
-999,7,80282,10,16,,10,0,4,1,0,0,-1.6458644750411905e-05,38,0
27,4,166350,11,9,4,12,1,4,1,0,0,1.3935494894640367e-05,38,0
61,1,60641,15,10,2,1,5,4,0,0,0,-3.306300317973335e-06,38,0
33,4,124827,11,9,2,14,0,4,1,0,0,5.0017367244293455e-06,38,0
67,4,105438,11,9,5,7,2,4,0,0,0,-1.7814261137368408e-05,38,0
38,4,85244,9,13,5,3,1,4,1,0,0,-9.259820257583496e-06,38,0
25,4,120535,11,9,0,12,4,4,0,0,0,-1.9056791456563795e-05,38,0
33,2,269604,4,3,4,8,4,3,0,999,0,1.0211894938011521e-05,8,0
27,4,247711,11,9,2,1,5,4,0,0,0,-1.6020473987501964e-06,38,1
45,4,380922,11,9,2,3,0,4,1,0,0,5.71304953436236e-06,38,1
24,4,281221,9,13,4,1,2,1,0,0,0,6.341368233007569e-07,35,1
-999,4,269687,8,11,4,13,1,4,1,0,0,4.684750539123603e-06,38,1
48,4,181758,15,10,0,1,4,4,0,0,0,-3.3744186040852665e-06,38,0
61,1,136787,15,10,2,1,0,4,1,0,0,-2.0354558947390643e-06,38,1
22,4,107882,11,9,4,10,3,4,0,0,0,-9.173241880924224e-07,38,0
34,4,172579,8,11,0,13,4,4,0,0,0,4.056316549272283e-06,38,1
32,4,29933,11,9,2,7,0,4,1,5178,0,4.3211842121802775e-06,38,0
35,1,38905,15,10,0,1,1,4,0,0,0,2.811436884007344e-05,38,0
36,4,168826,0,6,4,3,1,4,1,0,0,1.681602127379607e-05,38,0
24,4,424034,11,9,,4,4,4,1,0,0,-1.7787587858896372e-05,38,0
-999,4,117509,6,5,2,3,0,4,1,0,0,-1.4310547792725537e-06,38,1
-999,0,196971,9,13,4,0,1,4,0,0,0,-4.058958402654971e-06,38,0
64,4,69525,11,9,0,3,4,4,1,0,0,1.28013048081e-05,38,0
22,4,374116,11,9,4,12,4,4,0,0,0,-3.1574796260121594e-06,38,1
27,4,283913,4,3,4,9,1,4,0,0,0,4.642888774466656e-06,9,0
36,7,147258,15,10,0,14,1,4,1,0,0,-2.3370616302801197e-05,38,1
27,4,139903,11,9,4,12,4,2,0,0,0,-1.513600811393279e-05,38,1
-999,4,112959,15,10,6,12,1,4,0,0,0,2.092293179102461e-05,38,1
57,6,264148,11,9,2,5,0,4,1,0,0,5.024439820824699e-07,38,0
23,4,256211,15,10,4,1,1,1,1,999,0,-9.984600234690188e-06,39,0
29,6,142519,11,9,2,7,0,4,1,0,0,2.4287087122253857e-06,38,0
34,4,281852,11,9,,14,1,2,1,0,0,-1.0530589534525151e-05,38,1
-999,4,380543,11,9,4,8,4,2,0,0,0,-2.8337354189568313e-06,38,0
50,6,204402,11,9,2,5,0,4,1,0,0,-1.452617939244015e-05,38,1
50,4,192203,1,7,,14,0,4,1,0,0,-7.887212177934306e-06,38,0
51,6,199005,9,13,2,4,5,4,0,0,0,-4.163366894586271e-06,38,1
17,5,61838,0,6,4,3,3,4,1,0,0,1.1206993143367118e-05,38,1
25,4,210095,1,7,,6,1,4,0,0,0,4.640460076831598e-06,25,0
19,4,187352,11,9,2,3,0,4,1,999,0,6.385240359420935e-06,38,0
43,6,32451,11,9,2,3,0,4,1,999,0,-2.577465136398015e-07,38,0
59,4,140569,15,10,5,12,1,4,1,14084,0,8.228490983695855e-06,38,1
39,4,87556,12,14,4,10,1,4,1,6849,0,-8.735192693432408e-06,38,1
18,4,79443,6,5,4,7,3,4,1,0,0,-7.327059449816715e-06,25,0
27,4,212622,12,14,4,4,3,4,0,0,0,4.075910714568796e-06,38,0
39,4,32650,8,11,4,5,1,4,1,0,0,-2.791473900271765e-06,38,0
44,4,125461,9,13,2,12,0,4,1,0,0,-1.3845848362830536e-07,38,1
19,4,219867,11,9,4,1,2,4,0,0,0,-1.641352779145953e-06,38,1
32,2,206609,11,9,4,8,3,4,1,0,0,1.2534504145614777e-05,38,1
48,4,101299,11,9,2,3,0,4,1,0,0,1.3055529326788728e-05,38,1
46,4,29437,7,12,2,12,0,4,1,0,0,-6.261657605637475e-06,38,0
-999,4,87164,1,7,6,12,2,4,0,0,0,-1.7598693468907318e-05,38,0
57,5,146103,9,13,2,10,0,4,1,0,0,-7.114969008876408e-06,38,0
-999,4,169324,11,9,4,8,4,2,0,0,0,-8.96960146567958e-06,14,0
46,4,138370,5,4,2,8,0,1,1,0,1651,1651.0000083174834,3,0
27,4,29523,0,6,,6,0,4,1,0,0,9.204974767744583e-06,38,0
29,2,383745,15,10,2,11,0,4,1,0,1485,1484.9999896892582,38,1
21,0,247075,11,9,4,0,4,2,0,0,0,-7.545047585548491e-06,38,0
20,0,200967,15,10,4,0,3,4,0,0,0,-1.4790110872551051e-05,38,0
51,0,175985,11,9,2,0,0,4,1,0,0,1.3437852352275985e-06,38,0
35,5,189404,15,10,2,12,0,4,1,999,1740,1739.9999995508358,38,0
29,6,267661,11,9,2,5,0,4,1,0,0,7.891218174389277e-06,38,0
30,2,182926,15,10,2,11,0,4,1,15024,0,4.971312945594324e-06,38,1
65,4,243858,11,9,6,8,1,4,0,0,0,6.1020297105618155e-06,38,0
20,0,43587,11,9,3,0,1,4,0,0,0,-1.5420020397857382e-05,38,0
47,1,31339,15,10,2,1,0,4,1,0,0,-6.2632603659225755e-06,38,0
41,4,204682,11,9,0,3,4,4,1,2174,0,9.488973047432037e-06,23,0
17,4,73145,6,5,4,3,3,4,0,0,0,-5.385761184626446e-06,38,0
38,2,218184,4,3,,6,2,4,1,0,0,-1.6275658744690424e-05,25,0
38,2,223237,12,14,2,10,0,4,1,0,0,8.079895798716567e-06,38,1
39,6,93319,11,9,4,12,2,4,0,0,0,-5.772649950144069e-06,38,0
24,0,212300,11,9,5,0,1,4,0,0,0,1.0626369936268784e-05,38,0
52,4,187356,0,6,,7,0,4,1,0,0,-1.841472084031138e-07,38,0
46,6,220832,15,10,2,4,0,4,1,0,0,-2.772194429010776e-06,38,1
22,4,211361,9,13,4,4,1,4,0,0,0,1.3631908911233673e-05,38,0
56,4,134195,12,14,4,12,1,4,1,0,0,-1.3026556191371707e-05,38,0
37,6,218249,1,7,0,10,4,2,0,0,0,1.4342211796310895e-05,38,0
59,4,70720,9,13,,12,1,4,1,0,0,-6.393559955459228e-06,38,1
19,6,342384,1,7,2,3,3,4,1,0,2129,2129.0000016236986,38,1
31,4,237317,6,5,4,3,1,3,1,0,0,1.7182019542558057e-06,38,0
-999,4,359759,15,10,4,12,1,1,1,0,0,-4.271198235624956e-06,29,0
48,6,181758,10,16,4,10,4,4,0,0,0,-7.6211269007694044e-06,38,0
63,5,267101,9,13,2,4,0,4,1,0,0,-3.6982218896513943e-06,38,0
33,4,222221,11,9,2,4,0,4,1,7298,0,-1.0145626837927993e-05,38,1
53,4,55139,11,9,4,5,1,4,1,0,0,1.96196064294803e-05,38,0
38,4,220237,8,11,2,3,0,4,1,0,0,-4.811309706872212e-06,0,0
-999,4,101073,7,12,2,12,0,4,1,0,0,1.158947254429943e-05,38,0
59,4,69884,14,15,3,10,4,4,1,0,0,1.0271729585763142e-05,38,0
45,4,201127,11,9,2,7,0,4,1,0,0,3.6292973895686275e-06,38,0
39,4,164733,15,10,0,1,1,4,0,0,0,-1.3567903406628096e-06,38,1
60,7,129447,11,9,6,1,1,4,0,0,0,1.937818470803807e-06,38,0
38,4,32837,9,13,0,10,4,4,0,0,0,5.7216976725416604e-06,38,0
31,4,200117,11,9,0,1,1,4,1,0,0,1.0046846059654882e-06,38,0
61,6,219183,9,13,2,10,0,4,1,0,0,-1.566748990643635e-05,38,1
-999,0,188842,9,13,2,0,0,4,1,999,0,-1.8183113162501066e-05,38,0
26,4,272669,9,13,4,12,1,1,1,0,0,1.5089882238117726e-05,34,1
60,5,336188,14,15,2,10,0,4,1,0,2415,2414.999973652861,38,1
68,0,191288,5,4,,0,1,4,0,0,0,1.956851536268517e-06,38,0
32,4,176185,15,10,0,4,2,4,1,0,0,-2.3497801449341697e-06,38,1
25,2,197728,9,13,,4,1,4,0,0,0,1.6080114585409942e-06,38,0
43,2,144778,11,9,,4,0,4,1,0,0,-1.1399667412340375e-05,0,0
26,0,133373,9,13,4,0,3,4,1,0,0,3.506774879341231e-06,38,1
55,4,197399,12,14,2,4,0,4,1,99999,0,2.0601643417507307e-06,38,1
66,4,86010,0,6,6,14,1,4,0,0,0,2.761011747279755e-05,38,0
31,4,228873,11,9,2,3,0,4,1,0,0,1.2998004651734634e-06,38,0
35,4,187415,4,3,2,7,0,1,1,0,0,1.348235106828139e-05,0,0
58,5,112945,14,15,4,10,1,4,1,27828,0,-1.498685675448043e-05,38,1
-999,4,98361,12,14,2,10,0,4,1,0,0,1.0200953180453802e-05,0,0
22,4,129172,15,10,4,8,3,4,1,999,0,2.262733029568457e-06,38,0
46,2,316205,9,13,2,4,0,2,1,0,0,2.69738684028085e-06,38,1
33,4,226629,15,10,2,8,5,4,0,0,0,2.8356854346037944e-06,38,0
26,7,180886,12,14,2,10,0,4,1,0,0,1.706338171309639e-05,38,0
42,6,69333,9,13,2,5,0,4,1,0,0,2.5510446572257236e-06,38,0
-999,4,213620,11,9,4,8,3,4,0,0,0,-7.841220491857708e-06,38,0
43,4,197397,15,10,2,10,5,3,0,0,0,-6.159380392714458e-06,32,0
19,4,223648,1,7,4,12,3,4,1,0,0,8.171274938647062e-06,0,1
27,4,179915,9,13,4,4,3,4,0,0,0,4.474554582201291e-06,38,0
51,4,339905,11,9,2,12,0,4,1,7688,0,-1.5304736620270187e-05,38,0
42,4,112956,11,9,4,14,3,4,1,0,0,5.1464182385930525e-06,38,1
43,6,421837,15,10,2,12,0,4,1,7298,0,-1.0823423568066893e-05,25,1
38,4,187999,9,13,,13,0,4,1,0,0,4.3825801976409204e-06,38,0
44,4,77313,11,9,0,1,4,4,0,0,0,-8.055540385185907e-06,38,0
36,4,231948,11,9,2,3,0,4,1,0,0,-2.814817346743938e-06,38,1
37,4,37109,11,9,2,8,5,1,0,0,0,-5.448084577894608e-06,29,0
29,4,79387,9,13,4,4,1,4,1,0,0,1.518912983235384e-05,38,1
53,0,133963,11,9,0,0,1,4,0,0,0,4.018477503100204e-06,38,1
42,6,177937,9,13,3,4,1,4,1,0,0,1.2611130023073304e-05,30,1
80,4,173488,15,10,6,1,1,4,0,0,0,2.8952125634628823e-05,38,0
61,4,183355,1,7,2,14,0,4,1,999,0,4.680534192994022e-07,38,0
55,4,147989,15,10,2,3,0,4,1,5013,0,1.5019901863012233e-05,38,1
20,4,289944,15,10,4,8,3,4,0,999,0,-6.9945566559279685e-06,38,1
23,4,62278,11,9,4,3,4,4,1,0,0,1.2548781099293777e-05,38,0
48,1,110457,15,10,2,3,0,4,1,0,0,-8.075088474292293e-06,38,1
24,4,295763,9,13,4,4,3,4,0,0,0,-1.8415131539620376e-07,38,0
71,7,100063,11,9,2,3,0,2,1,999,0,5.3687765683509044e-06,38,0
49,4,194962,1,7,2,8,5,4,0,0,0,6.94231230057277e-06,38,0
39,1,227597,11,9,,2,1,4,1,999,0,-1.272551642126088e-05,38,0
22,4,117606,9,13,4,1,3,4,0,0,0,-8.670219238577942e-06,38,0
67,1,44774,9,13,6,1,1,4,0,0,0,6.1145007877089565e-06,38,1
18,4,177648,11,9,4,12,3,4,0,0,0,-3.677165632131001e-06,38,0
38,4,172571,9,13,,4,0,4,1,0,1848,1847.999986026515,38,1
38,0,203482,5,4,2,0,0,4,1,0,0,-7.097673450738929e-07,38,1
50,4,153931,11,9,0,1,1,4,0,0,0,-1.189715061237712e-06,38,0
56,6,84774,7,12,2,5,5,4,0,0,0,1.7691498130890298e-06,38,0
23,4,157127,15,10,4,8,1,4,0,0,0,5.292413209472995e-06,38,0
26,4,170786,15,10,2,14,0,4,1,0,0,4.65651359083354e-06,38,0
32,4,281030,11,9,2,7,0,4,1,0,0,-7.681730945085932e-06,38,0
-999,4,203761,9,13,4,10,3,4,1,10520,0,-4.1082846871282435e-06,38,1
27,4,167405,11,9,3,5,3,4,0,0,0,9.277886932878271e-06,25,1
40,2,188436,15,10,2,11,0,4,1,7298,0,-5.431848670430475e-06,38,0
43,4,388849,7,12,2,6,0,4,1,0,0,-3.950920586590615e-06,38,0
31,7,176998,15,10,2,3,0,4,1,0,0,-1.504269080256179e-05,38,1
57,4,200316,15,10,,3,0,4,1,0,0,-2.868047010123582e-07,38,1
25,4,160300,9,13,,4,1,4,1,0,0,3.452704647605541e-06,38,0
22,4,236684,8,11,4,8,3,2,0,0,0,-1.9754932184469428e-05,38,0
20,2,247794,8,11,4,1,3,4,0,0,0,-1.0702503815931115e-05,38,0
27,4,267325,11,9,2,12,5,4,0,3464,0,-1.4217277354933777e-05,38,1
-999,4,279490,15,10,0,4,4,4,0,999,0,7.883522370337428e-06,25,0
27,7,280618,12,14,,10,1,4,1,0,0,-1.9123512734467165e-05,38,0
-999,2,248406,11,9,5,14,3,4,1,0,0,-7.868459711268498e-07,38,0
31,2,226494,9,13,4,10,1,4,1,999,0,7.178621549455493e-06,38,1
41,4,220460,7,12,,12,0,4,1,999,0,1.8782164911935139e-06,38,0
25,4,108317,9,13,4,4,1,4,1,0,0,-4.399586634389518e-06,38,0
29,7,147256,7,12,4,10,1,2,1,0,0,3.4646838677567033e-06,38,1
22,4,110371,11,9,2,8,3,4,1,0,0,1.0369733004978062e-05,38,0
62,4,114060,5,4,2,11,0,4,1,999,0,-1.0761161055418908e-06,38,0
29,1,31161,11,9,0,4,1,3,0,0,0,-2.2389372329339688e-05,38,0
44,4,105862,15,10,2,4,5,4,0,0,0,1.1477327921456575e-05,38,1
32,4,402089,9,13,2,1,5,4,0,0,0,4.002646550603094e-06,38,1
-999,0,425447,11,9,4,0,4,2,0,0,0,-3.3076365009095454e-07,38,0
20,4,137300,8,11,4,7,4,4,0,999,0,-1.9803718482359874e-05,38,0
65,7,326691,15,10,2,7,0,2,1,0,0,-2.983086031670487e-06,38,1
-999,4,275093,11,9,4,6,1,4,0,0,0,-8.754772300567161e-06,38,0
37,6,112497,12,14,,4,0,4,1,0,0,-1.2162792629644731e-05,38,1
43,2,174491,11,9,0,13,1,2,0,0,0,-1.3644943070021818e-06,38,0
38,6,114835,9,13,2,12,5,4,0,0,0,-5.3596688549763575e-06,38,1
28,4,137898,7,12,4,12,3,4,0,0,0,-4.700988026449659e-06,38,0
33,4,153151,11,9,4,6,3,4,1,4416,0,7.396263665961039e-06,38,0
32,4,134886,11,9,2,1,5,4,0,0,0,2.5557214011934873e-06,38,1
38,4,193815,12,14,,4,0,4,1,0,0,-4.955148231164467e-06,38,1
33,4,237833,15,10,0,13,1,4,0,0,0,-6.223812208497901e-06,38,0
42,6,101593,9,13,2,4,0,4,1,0,0,-4.548585704596525e-06,38,1
27,4,164924,11,9,4,3,1,4,1,0,0,-2.474442301010073e-06,38,0
41,4,174201,11,9,0,6,4,4,1,0,0,5.840501843758455e-06,38,0
47,2,36169,12,14,,10,0,4,1,0,0,-1.042560129626499e-05,38,1
55,4,144071,1,7,2,4,0,4,1,0,0,1.4584392175056003e-05,38,0
30,6,180859,15,10,4,3,3,4,1,0,0,5.8477199112763825e-06,38,0
54,4,221915,15,10,6,3,4,4,0,0,0,-2.737927990873965e-05,38,0
40,4,26892,9,13,2,1,0,4,1,0,0,8.534923442854315e-07,38,1
21,4,351084,11,9,,1,1,4,0,0,0,1.0407366433757964e-05,38,1
34,4,97306,9,13,0,3,4,4,0,999,0,3.8870590816080084e-06,38,0
30,4,185027,9,13,2,10,0,4,1,0,0,-4.123409597181621e-06,38,1
31,4,182539,15,10,4,1,1,4,0,0,0,-6.109177964495029e-07,38,1
22,4,215395,11,9,,14,1,4,1,0,0,1.7831994817101773e-06,38,1
37,4,186434,11,9,2,8,0,2,1,0,0,7.695882546233158e-06,38,1
41,0,217921,6,5,2,0,5,1,0,0,0,-1.4150948481237004e-05,16,0
52,2,346668,12,14,,10,3,4,0,0,0,-6.050183532365482e-06,38,0
57,5,412952,15,10,2,10,0,4,1,0,0,1.638578128067479e-05,38,0
48,4,167009,15,10,0,1,1,4,0,0,0,3.294722328093571e-07,38,0
58,4,316000,11,9,2,4,0,4,1,0,0,1.5279021368780796e-05,38,0
35,6,216256,6,5,2,3,0,4,1,0,0,2.9855930377842504e-05,38,0
40,4,341835,11,9,4,4,1,4,0,0,0,-4.920348068080601e-06,38,0
30,4,169841,11,9,0,12,1,4,0,0,0,-1.1972811413606712e-05,38,0
26,6,200681,11,9,2,4,0,4,1,0,0,-2.6553071077993398e-06,27,0
46,6,456956,11,9,2,10,0,4,1,0,0,1.0989927176487316e-05,38,0
26,1,276075,15,10,2,1,0,2,1,0,0,1.238895871776287e-05,38,0
50,1,96657,9,13,0,10,4,2,0,0,0,2.2719774851568464e-05,38,0
22,4,374313,11,9,2,14,0,4,1,0,0,-3.6805519316273865e-07,38,1
36,4,110998,12,14,6,13,4,1,0,0,0,4.88056515552488e-06,18,0
30,4,53285,11,9,2,12,0,4,1,0,0,-7.117696509545472e-06,38,1
58,4,104613,7,12,2,4,0,4,1,0,0,-2.5069849493776172e-05,38,1
17,0,303317,1,7,4,0,3,4,1,0,0,-3.9652697648424366e-07,38,0
72,4,298070,8,11,,8,4,4,0,6723,0,-1.1537542537397086e-05,38,0
19,4,318822,11,9,4,1,1,4,0,0,0,6.433572032596702e-06,38,0
29,4,375078,5,4,2,8,5,4,0,0,0,-1.8813933205391622e-05,25,0
20,0,232799,11,9,4,0,3,2,0,0,0,-7.393328907175372e-06,38,1
-999,4,210851,15,10,2,3,0,4,1,0,0,2.676792036404587e-06,38,1
47,6,213745,15,10,0,8,4,4,0,999,0,3.723621674131232e-06,38,0
51,4,204447,15,10,2,10,0,4,1,0,0,-4.743924747606768e-07,38,1
26,4,318934,0,6,2,6,0,4,1,0,0,1.8673451679311092e-05,38,0
24,4,237386,15,10,4,4,1,4,1,0,0,1.5694636358091163e-05,38,0
44,4,182629,12,14,0,12,1,4,1,0,0,-6.8432749306592065e-06,19,0
43,4,144778,11,9,2,4,0,4,1,0,0,1.609409667786361e-05,38,1
35,4,117166,9,13,,4,1,4,1,0,0,1.762201448790181e-05,38,0
51,4,237630,11,9,2,13,0,4,1,7298,0,-1.2390237404233933e-06,38,1
41,4,171550,11,9,2,4,0,4,1,0,0,4.5403122852158087e-07,38,1
38,4,165302,15,10,0,1,4,3,0,0,0,-5.072155312659941e-07,38,0
39,7,42186,11,9,2,1,5,1,0,999,0,-6.44999388157364e-06,38,0
54,4,284952,0,6,5,12,4,4,0,0,0,-5.456676795894709e-06,21,0
62,4,96099,11,9,4,3,1,4,1,0,0,1.3193225723965954e-05,38,1
45,4,198759,10,16,2,4,0,4,1,0,0,4.373761431503479e-06,38,1
30,4,227886,11,9,4,4,3,2,0,0,0,-5.5418954706186815e-06,22,0
32,4,391874,11,9,2,3,0,4,1,0,0,-9.259960723554514e-06,38,0
23,6,184370,11,9,0,8,1,4,0,0,0,-7.5811039861347545e-06,38,0
84,2,135839,8,11,6,1,1,4,0,0,0,-1.6385522203491607e-06,38,1
46,4,194698,9,13,4,10,3,4,1,0,0,9.131698873072589e-06,38,1
67,2,342175,12,14,0,1,1,4,0,2009,0,-8.600811694237298e-06,38,1
-999,4,67218,9,13,,10,0,4,1,0,0,9.017025681365863e-06,38,1
33,4,205152,8,11,4,4,1,4,1,0,0,1.9695674832129704e-06,38,1
23,4,434467,15,10,2,13,0,4,1,0,0,1.428419425319751e-06,38,0
63,0,110150,11,9,2,0,0,4,1,0,0,1.0257961481459206e-05,38,1
55,0,123382,11,9,5,0,1,2,0,0,2001,2001.0000084335873,38,0
42,7,404573,14,15,0,10,4,4,0,0,0,-1.4045178925715588e-05,38,1
17,4,99462,1,7,4,8,3,0,0,0,0,-1.0840136458084368e-05,38,0
60,4,170310,4,3,2,14,0,4,1,0,0,-2.2951649867539515e-06,38,0
-999,4,199883,2,8,0,14,3,4,1,0,0,3.55972823031185e-06,38,0
-999,4,70034,5,4,4,1,3,4,1,0,0,1.364575655223326e-05,31,0
-999,4,393357,6,5,2,6,0,2,1,0,0,6.506752586240413e-07,38,0
65,0,249043,9,13,2,0,0,4,1,10605,0,1.7036962987248402e-05,38,1
31,4,72630,9,13,4,4,1,4,1,14084,0,-7.066755138859157e-06,38,1
61,4,223133,11,9,0,6,1,2,0,0,0,-5.375786542794382e-06,38,0
43,7,345969,14,15,2,10,0,4,1,0,0,-3.0568250452696095e-06,38,1
40,7,195520,15,10,4,1,4,2,0,0,0,-8.172275256330216e-06,38,1
39,4,257942,11,9,4,4,1,4,1,0,0,1.159404481948041e-05,38,1
37,2,269300,15,10,,1,4,2,0,0,0,-2.7698309116759612e-05,38,0
47,4,137354,15,10,2,3,0,0,1,0,0,-5.03568931383625e-06,38,1
45,1,232997,15,10,2,14,0,4,1,0,0,1.1482072801984969e-05,38,1
30,4,77266,11,9,2,3,0,4,1,0,0,-3.1231848106919647e-06,38,0
30,6,164190,14,15,4,10,3,4,1,0,0,1.0728864703125016e-05,38,0
49,4,153536,15,10,0,10,1,4,1,14084,0,2.1976841449961457e-05,38,1
51,2,26832,11,9,2,3,0,4,1,999,0,8.038464703575724e-07,38,1
31,4,188096,9,13,4,10,1,4,0,0,0,1.1689342689947424e-05,38,0
48,5,369522,9,13,2,4,5,4,0,999,0,2.4191375236912688e-05,38,1
20,4,110998,15,10,4,1,3,1,0,0,0,4.0209070721046926e-06,38,0
32,4,205152,11,9,2,4,0,4,1,3103,0,-4.806318738830326e-07,38,0
31,0,163890,15,10,4,0,4,2,0,0,0,9.02465317425062e-06,38,0
19,4,358631,11,9,4,1,1,4,1,0,0,1.184216753372284e-05,38,0
50,4,185354,12,14,0,4,1,4,0,0,0,-3.8815293873639457e-07,38,0
33,4,336061,11,9,2,4,0,4,1,0,0,-4.838436585607595e-06,38,0
25,0,47011,9,13,4,0,3,4,1,0,0,1.7173953182963314e-05,38,0
-999,4,149949,11,9,0,3,1,4,1,0,1876,1875.9999972938554,38,0
30,4,59496,15,10,2,14,0,4,1,0,0,1.193728770482258e-05,38,0
23,4,32950,9,13,4,12,1,4,1,0,0,2.6286727320283846e-06,38,1
44,4,109912,10,16,2,4,5,4,0,999,0,1.8269651576585002e-05,38,1
24,4,199555,8,11,4,12,4,4,1,0,0,-8.490459226554355e-06,38,0
28,4,91299,8,11,4,1,1,1,0,0,0,-8.509804020326048e-06,38,0
56,4,99359,11,9,0,1,4,4,0,0,1617,1617.000008544864,38,0
38,4,242559,11,9,4,1,1,4,0,0,0,-1.1303393065773037e-05,38,0
20,4,286391,15,10,4,1,3,4,0,2176,0,1.1662846248958912e-06,38,1
82,4,132870,11,9,6,4,1,4,0,0,4356,4356.000015484093,38,0
52,1,22428,9,13,2,11,0,4,1,0,0,-1.7848321389336015e-05,38,0
32,4,239150,15,10,4,3,1,2,1,0,0,4.021392786085712e-06,38,1
37,4,170563,8,11,5,10,4,4,0,0,0,1.211745389324271e-05,38,0
36,4,173542,9,13,2,10,0,4,1,999,0,-2.5907665053483125e-07,38,1
-999,4,286026,9,13,,1,0,4,1,0,0,-9.270928303658145e-06,38,1
30,4,72887,11,9,2,3,3,1,1,3411,0,-2.6260800809400968e-06,38,1
49,2,163229,11,9,2,11,0,4,1,0,0,-8.385197864740573e-06,38,0
40,2,165726,8,11,0,4,4,4,0,0,0,6.915822501644173e-07,38,0
42,4,70055,1,7,2,14,0,4,1,0,0,-2.7670556035225572e-06,38,0
35,4,184655,9,13,4,10,1,4,1,0,0,-5.132605224634809e-06,38,0
39,4,139906,11,9,0,8,4,4,0,0,0,4.661473949616909e-06,38,1
32,2,198211,8,11,3,3,1,4,1,0,0,1.5791156221213864e-05,38,0
22,4,146540,1,7,4,3,1,4,1,999,0,3.2782087884450327e-06,38,0
53,2,132304,15,10,0,1,1,4,0,999,0,1.3436655704437624e-05,38,0
25,4,190916,11,9,4,1,1,4,1,0,0,1.578824897780453e-05,38,0
17,3,237272,0,6,4,0,3,4,1,0,0,-5.866403023181875e-06,38,1
44,4,755858,11,9,2,3,0,4,1,999,0,2.7485850399119376e-06,38,1
52,4,127315,12,14,2,10,0,4,1,0,0,-4.249476441486228e-06,38,0
42,7,304302,11,9,2,14,0,0,1,0,0,-1.482163841176097e-05,38,0
34,4,184942,1,7,2,14,0,4,1,0,0,3.557608687188547e-06,38,1
27,4,267989,15,10,2,7,0,4,1,0,0,-1.0521496180484644e-05,38,0
37,4,188377,11,9,4,7,1,2,1,0,0,4.843032755988774e-06,38,1
39,7,221059,12,14,2,10,2,3,0,7688,0,-1.55587808314122e-05,38,1
26,4,340787,11,9,2,10,0,4,1,0,0,1.7099299947760474e-06,38,0
48,4,140782,12,14,2,4,5,4,0,0,1902,1901.99998429267,38,1
57,4,169071,11,9,0,12,4,4,0,0,0,6.738647663719265e-06,38,0
36,6,151094,8,11,5,4,1,4,1,0,0,-3.933800735894767e-06,38,1
-999,4,122922,9,13,4,12,1,4,0,0,0,-4.89793107535516e-06,38,0
17,4,151141,1,7,4,6,3,4,1,0,0,1.1265048512429318e-05,38,0
30,4,136651,4,3,2,3,0,4,1,0,0,-3.2157016821360165e-06,25,1
37,4,177285,8,11,2,1,5,2,0,0,0,1.108526020731304e-06,38,1
31,2,128016,9,13,4,12,3,4,0,0,0,-1.9861620696891995e-06,38,0
23,4,200318,7,12,,1,1,4,0,0,0,5.07392419343143e-06,38,1
32,4,250354,0,6,4,3,2,4,1,0,0,1.042944922262596e-05,38,0
58,4,191069,11,9,2,12,0,4,1,999,0,8.356354568912999e-06,38,1
-999,4,27856,11,9,4,8,4,4,0,0,0,-4.666685695570961e-06,38,1
44,4,523484,9,13,2,4,0,2,1,0,0,1.2090469686058221e-05,38,1
-999,1,257175,9,13,0,13,4,2,0,0,625,624.9999908364864,38,0
59,4,174864,11,9,2,3,0,4,1,0,1485,1484.9999925751808,38,1
42,4,196029,9,13,2,14,0,4,1,0,0,-1.2780073581209882e-06,38,1
45,4,200471,11,9,2,1,0,4,1,0,0,1.0468004522087898e-05,38,0
20,4,353195,11,9,4,3,1,4,1,0,0,-1.1701514194436052e-05,38,0
35,4,222868,11,9,2,1,0,4,1,0,0,8.914841441386541e-06,38,0
-999,4,221791,7,12,2,13,0,2,1,999,0,-5.47470948179774e-07,38,0
56,4,197114,11,9,4,6,3,4,1,0,0,-4.337335235861341e-06,38,0
48,4,160220,8,11,2,12,0,4,1,0,0,1.097806366347927e-05,38,1
